x,y,time
1.61,24.51,1569794207.8
1.98,24.42,1569794207.9
2.48,24.25,1569794208.0
3.18,23.94,1569794208.1
3.93,23.69,1569794208.2
4.74,23.46,1569794208.3
5.71,23.17,1569794208.4
6.66,22.83,1569794208.5
7.60,22.50,1569794208.6
8.50,22.22,1569794208.7
9.35,21.91,1569794208.8
10.18,21.60,1569794208.9
10.82,21.36,1569794209.0
11.37,21.23,1569794209.1
11.76,21.21,1569794209.2
11.92,21.29,1569794209.3
11.95,21.39,1569794209.4
11.94,21.50,1569794209.5
11.66,21.79,1569794209.6
11.26,22.11,1569794209.7
10.94,22.41,1569794209.8
10.80,22.70,1569794209.9
10.38,22.95,1569794210.0
9.81,23.24,1569794210.1
9.63,23.35,1569794210.2
9.67,23.23,1569794210.3
9.64,23.08,1569794210.4
9.58,22.88,1569794210.5
9.85,22.75,1569794210.6
10.23,22.56,1569794210.7
10.56,22.44,1569794210.8
10.81,22.50,1569794210.9
11.07,22.56,1569794211.0
11.32,22.61,1569794211.1
11.57,22.67,1569794211.2
11.82,22.73,1569794211.3
12.07,22.79,1569794211.4
12.32,22.85,1569794211.5
12.58,22.91,1569794211.6
12.82,22.97,1569794211.7
13.07,23.03,1569794211.8
13.33,23.09,1569794211.9
13.58,23.15,1569794212.0
13.83,23.21,1569794212.1
14.08,23.27,1569794212.2
14.33,23.33,1569794212.3
14.58,23.39,1569794212.4
14.84,23.45,1569794212.5
15.09,23.51,1569794212.6
15.33,23.57,1569794212.7
15.59,23.63,1569794212.8
15.84,23.69,1569794212.9
16.09,23.75,1569794213.0
16.34,23.80,1569794213.1
16.59,23.86,1569794213.2
16.84,23.92,1569794213.3
17.10,23.98,1569794213.4
17.35,24.04,1569794213.5
17.59,24.10,1569794213.6
17.85,24.16,1569794213.7
18.10,24.22,1569794213.8
18.35,24.28,1569794213.9
18.60,24.34,1569794214.0
18.85,24.40,1569794214.1
19.10,24.46,1569794214.2
19.36,24.52,1569794214.3
19.61,24.58,1569794214.4
19.85,24.64,1569794214.5
20.11,24.70,1569794214.6
20.36,24.76,1569794214.7
20.61,24.82,1569794214.8
20.86,24.88,1569794214.9
21.11,24.94,1569794215.0
21.36,24.99,1569794215.1
21.62,25.05,1569794215.2
21.87,25.11,1569794215.3
22.11,25.17,1569794215.4
22.38,25.20,1569794215.5
22.61,25.25,1569794215.6
22.76,25.26,1569794215.7
22.87,25.28,1569794215.8
22.92,25.27,1569794215.9
22.96,25.27,1569794216.0
22.96,25.26,1569794216.1
22.95,25.21,1569794216.2
22.97,25.17,1569794216.3
22.94,25.12,1569794216.4
22.90,25.09,1569794216.5
22.82,25.02,1569794216.6
22.72,24.93,1569794216.7
22.71,24.80,1569794216.8
22.68,24.60,1569794216.9
22.70,24.29,1569794217.0
22.71,23.81,1569794217.1
22.66,23.33,1569794217.2
22.54,22.84,1569794217.3
22.29,22.36,1569794217.4
22.04,21.92,1569794217.5
21.74,21.56,1569794217.6
21.40,21.31,1569794217.7
21.06,21.14,1569794217.8
20.79,20.94,1569794217.9
20.53,20.81,1569794218.0
20.29,20.79,1569794218.1
20.07,20.80,1569794218.2
19.88,20.80,1569794218.3
19.83,20.75,1569794218.4
19.86,20.74,1569794218.5
19.90,20.68,1569794218.6
19.89,20.58,1569794218.7
19.93,20.31,1569794218.8
19.96,20.08,1569794218.9
19.89,19.77,1569794219.0
19.76,19.46,1569794219.1
19.49,19.05,1569794219.2
19.14,18.57,1569794219.3
18.90,18.15,1569794219.4
18.55,17.85,1569794219.5
18.07,17.57,1569794219.6
17.34,17.27,1569794219.7
16.62,17.05,1569794219.8
16.03,16.92,1569794219.9
15.20,16.90,1569794220.0
14.39,16.76,1569794220.1
13.58,16.76,1569794220.2
12.75,16.90,1569794220.3
11.96,17.12,1569794220.4
11.03,17.45,1569794220.5
10.14,17.88,1569794220.6
9.28,18.52,1569794220.7
8.46,19.21,1569794220.8
7.92,19.99,1569794220.9
7.26,20.86,1569794221.0
6.90,21.86,1569794221.1
6.56,22.85,1569794221.2
6.16,23.73,1569794221.3
5.88,24.48,1569794221.4
5.42,25.07,1569794221.5
5.18,25.53,1569794221.6
4.66,25.68,1569794221.7
4.13,25.70,1569794221.8
3.72,25.66,1569794221.9
3.31,25.64,1569794222.0
2.95,25.59,1569794222.1
2.53,25.51,1569794222.2
2.19,25.48,1569794222.3
1.87,25.43,1569794222.4
1.57,25.36,1569794222.5
1.38,25.31,1569794222.6
1.07,25.26,1569794222.7
0.90,25.26,1569794222.8
0.80,25.25,1569794222.9
0.86,25.30,1569794223.0
1.01,25.38,1569794223.1
1.13,25.40,1569794223.2
1.65,25.42,1569794223.3
2.28,25.42,1569794223.4
3.08,25.37,1569794223.5
3.87,25.28,1569794223.6
4.73,25.07,1569794223.7
5.76,24.77,1569794223.8
6.55,24.43,1569794223.9
7.27,23.97,1569794224.0
7.64,23.51,1569794224.1
8.16,22.92,1569794224.2
8.44,22.38,1569794224.3
8.48,21.96,1569794224.4
8.60,21.55,1569794224.5
8.53,21.39,1569794224.6
8.37,21.41,1569794224.7
8.15,21.61,1569794224.8
8.22,21.87,1569794224.9
8.26,22.28,1569794225.0
8.28,22.78,1569794225.1
8.35,23.28,1569794225.2
8.77,23.73,1569794225.3
8.93,24.17,1569794225.4
8.96,24.55,1569794225.5
9.08,24.80,1569794225.6
9.17,25.08,1569794225.7
9.27,25.27,1569794225.8
9.31,25.37,1569794225.9
9.42,25.37,1569794226.0
9.39,25.34,1569794226.1
9.33,25.26,1569794226.2
9.34,25.06,1569794226.3
9.29,24.75,1569794226.4
9.23,24.30,1569794226.5
9.05,23.82,1569794226.6
8.81,23.32,1569794226.7
8.61,22.58,1569794226.8
8.40,21.88,1569794226.9
8.50,21.11,1569794227.0
8.54,20.39,1569794227.1
8.80,19.65,1569794227.2
9.40,18.85,1569794227.3
9.89,18.29,1569794227.4
10.41,17.74,1569794227.5
10.69,17.28,1569794227.6
11.07,17.00,1569794227.7
11.32,16.84,1569794227.8
11.48,16.82,1569794227.9
11.56,16.92,1569794228.0
11.43,17.11,1569794228.1
11.62,17.19,1569794228.2
11.81,17.22,1569794228.3
11.95,17.30,1569794228.4
11.96,17.44,1569794228.5
12.19,17.51,1569794228.6
12.66,17.52,1569794228.7
12.90,17.73,1569794228.8
13.04,17.85,1569794228.9
13.32,17.94,1569794229.0
13.73,17.96,1569794229.1
14.16,17.95,1569794229.2
14.47,18.06,1569794229.3
14.86,18.08,1569794229.4
15.22,18.36,1569794229.5
15.81,18.56,1569794229.6
16.48,18.90,1569794229.7
17.12,19.35,1569794229.8
17.88,19.77,1569794229.9
18.69,20.29,1569794230.0
19.63,20.69,1569794230.1
20.33,21.30,1569794230.2
20.95,21.82,1569794230.3
21.53,22.30,1569794230.4
21.99,22.74,1569794230.5
22.29,23.11,1569794230.6
22.53,23.54,1569794230.7
22.71,23.91,1569794230.8
22.87,24.30,1569794230.9
23.02,24.62,1569794231.0
23.07,24.83,1569794231.1
23.14,25.05,1569794231.2
23.19,25.15,1569794231.3
23.23,25.19,1569794231.4
23.30,25.18,1569794231.5
23.33,25.17,1569794231.6
23.36,25.15,1569794231.7
23.38,25.21,1569794231.8
23.44,25.26,1569794231.9
23.43,25.24,1569794232.0
23.33,25.20,1569794232.1
23.28,25.19,1569794232.2
23.25,25.23,1569794232.3
23.22,25.20,1569794232.4
23.09,25.05,1569794232.5
23.04,25.02,1569794232.6
22.99,25.00,1569794232.7
22.91,24.96,1569794232.8
22.83,24.92,1569794232.9
22.76,24.84,1569794233.0
22.70,24.85,1569794233.1
22.68,24.83,1569794233.2
22.66,24.81,1569794233.3
22.65,24.76,1569794233.4
22.74,24.75,1569794233.5
22.81,24.77,1569794233.6
22.89,24.83,1569794233.7
22.95,24.89,1569794233.8
22.93,24.93,1569794233.9
23.03,24.98,1569794234.0
23.07,25.00,1569794234.1
23.12,25.03,1569794234.2
23.17,24.99,1569794234.3
23.16,24.96,1569794234.4
23.23,24.98,1569794234.5
23.28,25.03,1569794234.6
23.30,25.08,1569794234.7
23.33,25.16,1569794234.8
23.36,25.21,1569794234.9
23.40,25.26,1569794235.0
23.43,25.24,1569794235.1
23.41,25.18,1569794235.2
23.42,25.09,1569794235.3
23.44,24.98,1569794235.4
23.45,24.91,1569794235.5
23.51,24.81,1569794235.6
23.71,24.72,1569794235.7
23.87,24.68,1569794235.8
24.03,24.63,1569794235.9
24.15,24.58,1569794236.0
24.24,24.55,1569794236.1
24.29,24.56,1569794236.2
24.24,24.56,1569794236.3
24.18,24.55,1569794236.4
24.04,24.55,1569794236.5
23.88,24.61,1569794236.6
23.77,24.62,1569794236.7
23.64,24.60,1569794236.8
23.50,24.61,1569794236.9
23.38,24.61,1569794237.0
23.25,24.60,1569794237.1
23.14,24.50,1569794237.2
23.03,24.35,1569794237.3
22.98,24.11,1569794237.4
22.81,23.76,1569794237.5
22.56,23.34,1569794237.6
22.30,22.90,1569794237.7
21.97,22.45,1569794237.8
21.52,22.05,1569794237.9
20.87,21.78,1569794238.0
20.24,21.56,1569794238.1
19.60,21.38,1569794238.2
19.00,21.18,1569794238.3
18.45,20.94,1569794238.4
17.96,20.71,1569794238.5
17.54,20.45,1569794238.6
17.12,20.24,1569794238.7
16.69,20.15,1569794238.8
16.33,20.09,1569794238.9
16.03,20.05,1569794239.0
15.84,19.94,1569794239.1
15.63,19.70,1569794239.2
15.47,19.28,1569794239.3
15.33,18.80,1569794239.4
15.10,18.37,1569794239.5
14.77,17.98,1569794239.6
14.38,17.63,1569794239.7
14.04,17.40,1569794239.8
13.69,17.37,1569794239.9
13.31,17.35,1569794240.0
12.89,17.35,1569794240.1
12.48,17.26,1569794240.2
12.05,17.15,1569794240.3
11.63,17.00,1569794240.4
11.25,16.76,1569794240.5
10.91,16.43,1569794240.6
10.65,15.99,1569794240.7
10.45,15.54,1569794240.8
10.27,15.14,1569794240.9
10.09,14.85,1569794241.0
9.90,14.66,1569794241.1
9.70,14.58,1569794241.2
9.48,14.62,1569794241.3
9.15,14.72,1569794241.4
8.77,14.87,1569794241.5
8.38,14.99,1569794241.6
7.97,15.09,1569794241.7
7.57,15.14,1569794241.8
7.18,15.17,1569794241.9
6.83,15.23,1569794242.0
6.51,15.26,1569794242.1
6.24,15.24,1569794242.2
6.00,15.15,1569794242.3
5.80,15.07,1569794242.4
5.67,15.02,1569794242.5
5.61,15.00,1569794242.6
5.55,15.03,1569794242.7
5.56,15.13,1569794242.8
5.61,15.37,1569794242.9
5.69,15.65,1569794243.0
5.80,15.99,1569794243.1
5.83,16.46,1569794243.2
5.87,17.03,1569794243.3
6.14,17.51,1569794243.4
6.32,18.05,1569794243.5
6.30,18.75,1569794243.6
6.07,19.41,1569794243.7
6.35,19.50,1569794243.8
6.97,19.18,1569794243.9
7.08,18.92,1569794244.0
6.98,19.01,1569794244.1
6.86,19.46,1569794244.2
7.07,19.78,1569794244.3
6.76,20.53,1569794244.4
6.07,21.57,1569794244.5
5.57,22.65,1569794244.6
5.28,23.26,1569794244.7
5.15,23.31,1569794244.8
4.86,23.42,1569794244.9
4.63,23.51,1569794245.0
4.47,23.52,1569794245.1
4.31,23.50,1569794245.2
4.14,23.47,1569794245.3
3.93,23.46,1569794245.4
3.71,23.49,1569794245.5
3.57,23.49,1569794245.6
3.44,23.54,1569794245.7
3.32,23.61,1569794245.8
3.23,23.66,1569794245.9
3.14,23.68,1569794246.0
3.04,23.66,1569794246.1
2.92,23.70,1569794246.2
2.91,23.61,1569794246.3
2.99,23.52,1569794246.4
3.19,23.47,1569794246.5
3.53,23.49,1569794246.6
4.00,23.56,1569794246.7
4.48,23.65,1569794246.8
4.83,23.83,1569794246.9
5.18,24.03,1569794247.0
5.55,24.17,1569794247.1
5.98,24.24,1569794247.2
6.38,24.35,1569794247.3
6.80,24.48,1569794247.4
7.76,23.92,1569794247.5
8.69,23.51,1569794247.6
9.47,23.39,1569794247.7
10.18,23.35,1569794247.8
10.97,23.23,1569794247.9
11.80,23.04,1569794248.0
12.06,23.64,1569794248.1
12.33,24.24,1569794248.2
12.70,24.51,1569794248.3
13.09,24.67,1569794248.4
13.40,24.82,1569794248.5
13.57,24.95,1569794248.6
13.73,24.94,1569794248.7
14.09,24.83,1569794248.8
14.36,24.81,1569794248.9
14.65,24.83,1569794249.0
14.91,24.82,1569794249.1
15.18,24.80,1569794249.2
15.51,24.87,1569794249.3
15.61,24.85,1569794249.4
15.64,24.83,1569794249.5
15.58,24.79,1569794249.6
15.60,24.70,1569794249.7
15.51,24.70,1569794249.8
15.43,24.63,1569794249.9
15.44,24.55,1569794250.0
15.52,24.44,1569794250.1
15.59,24.31,1569794250.2
15.52,24.25,1569794250.3
15.54,24.16,1569794250.4
15.55,24.10,1569794250.5
15.45,24.02,1569794250.6
15.50,24.04,1569794250.7
15.43,24.02,1569794250.8
15.53,24.07,1569794250.9
15.54,24.08,1569794251.0
15.62,24.09,1569794251.1
15.78,24.18,1569794251.2
15.60,24.15,1569794251.3
15.58,24.23,1569794251.4
15.35,24.30,1569794251.5
15.20,24.46,1569794251.6
14.95,24.61,1569794251.7
14.69,24.73,1569794251.8
14.59,24.94,1569794251.9
14.55,25.05,1569794252.0
14.58,25.17,1569794252.1
14.55,25.24,1569794252.2
14.55,25.27,1569794252.3
14.55,25.30,1569794252.4
14.53,25.24,1569794252.5
14.40,25.18,1569794252.6
14.19,25.11,1569794252.7
14.04,24.86,1569794252.8
13.99,24.51,1569794252.9
14.17,24.07,1569794253.0
14.27,23.62,1569794253.1
14.39,23.06,1569794253.2
14.54,22.44,1569794253.3
14.66,21.85,1569794253.4
14.60,21.30,1569794253.5
14.41,20.75,1569794253.6
14.23,20.15,1569794253.7
14.02,19.64,1569794253.8
13.84,19.06,1569794253.9
13.64,18.60,1569794254.0
13.47,18.29,1569794254.1
13.33,18.11,1569794254.2
13.24,18.10,1569794254.3
13.07,18.25,1569794254.4
12.97,18.50,1569794254.5
12.78,18.90,1569794254.6
12.60,19.36,1569794254.7
12.26,19.88,1569794254.8
11.87,20.46,1569794254.9
11.72,21.00,1569794255.0
11.51,21.58,1569794255.1
11.42,22.02,1569794255.2
11.23,22.48,1569794255.3
11.08,22.78,1569794255.4
10.87,23.01,1569794255.5
10.28,23.27,1569794255.6
9.76,23.44,1569794255.7
9.23,23.56,1569794255.8
8.85,23.50,1569794255.9
8.27,23.63,1569794256.0
7.76,23.38,1569794256.1
7.80,23.06,1569794256.2
7.52,22.69,1569794256.3
7.42,22.21,1569794256.4
7.24,21.81,1569794256.5
7.45,21.26,1569794256.6
7.61,21.10,1569794256.7
7.30,21.04,1569794256.8
7.42,21.03,1569794256.9
7.43,21.18,1569794257.0
7.40,21.39,1569794257.1
7.08,21.63,1569794257.2
6.90,21.85,1569794257.3
6.76,21.99,1569794257.4
6.54,22.29,1569794257.5
6.37,22.60,1569794257.6
6.15,22.87,1569794257.7
5.68,23.16,1569794257.8
5.21,23.46,1569794257.9
4.87,23.77,1569794258.0
4.54,23.98,1569794258.1
4.08,24.09,1569794258.2
3.75,24.15,1569794258.3
3.76,24.14,1569794258.4
3.85,24.06,1569794258.5
3.88,23.95,1569794258.6
3.87,23.78,1569794258.7
3.92,23.70,1569794258.8
3.93,23.60,1569794258.9
3.89,23.41,1569794259.0
3.66,23.18,1569794259.1
3.55,22.97,1569794259.2
3.40,22.71,1569794259.3
3.21,22.47,1569794259.4
3.03,22.25,1569794259.5
2.95,22.03,1569794259.6
2.97,21.87,1569794259.7
2.99,21.74,1569794259.8
2.96,21.70,1569794259.9
2.92,21.71,1569794260.0
2.95,21.77,1569794260.1
2.88,21.94,1569794260.2
2.89,22.21,1569794260.3
2.98,22.53,1569794260.4
3.23,22.84,1569794260.5
3.55,23.24,1569794260.6
4.02,23.53,1569794260.7
4.93,23.76,1569794260.8
5.83,23.90,1569794260.9
6.77,23.86,1569794261.0
7.72,23.80,1569794261.1
8.59,23.42,1569794261.2
9.46,23.08,1569794261.3
10.08,22.63,1569794261.4
10.69,21.98,1569794261.5
11.11,21.26,1569794261.6
11.52,20.44,1569794261.7
12.01,19.69,1569794261.8
12.41,18.85,1569794261.9
12.73,18.12,1569794262.0
13.09,17.52,1569794262.1
13.67,17.06,1569794262.2
14.14,16.84,1569794262.3
14.69,16.71,1569794262.4
15.19,16.74,1569794262.5
15.75,16.82,1569794262.6
16.35,17.07,1569794262.7
16.80,17.37,1569794262.8
17.52,17.53,1569794262.9
18.24,17.65,1569794263.0
18.93,17.84,1569794263.1
19.74,17.93,1569794263.2
20.48,17.89,1569794263.3
21.29,17.80,1569794263.4
21.88,17.73,1569794263.5
22.32,17.71,1569794263.6
22.74,17.59,1569794263.7
22.97,17.55,1569794263.8
23.18,17.48,1569794263.9
23.26,17.45,1569794264.0
23.25,17.45,1569794264.1
23.23,17.43,1569794264.2
23.20,17.42,1569794264.3
23.21,17.39,1569794264.4
23.26,17.47,1569794264.5
23.26,17.57,1569794264.6
23.35,17.60,1569794264.7
23.41,17.63,1569794264.8
23.49,17.70,1569794264.9
23.55,17.83,1569794265.0
23.53,17.86,1569794265.1
23.60,17.82,1569794265.2
23.61,17.83,1569794265.3
23.76,17.85,1569794265.4
23.93,17.83,1569794265.5
24.06,17.74,1569794265.6
24.21,17.70,1569794265.7
24.36,17.69,1569794265.8
24.57,17.66,1569794265.9
24.66,17.65,1569794266.0
24.70,17.66,1569794266.1
24.74,17.66,1569794266.2
24.74,17.64,1569794266.3
24.70,17.64,1569794266.4
24.70,17.61,1569794266.5
24.72,17.59,1569794266.6
24.67,17.56,1569794266.7
24.64,17.64,1569794266.8
24.57,17.71,1569794266.9
24.43,17.79,1569794267.0
24.21,17.80,1569794267.1
23.84,17.81,1569794267.2
23.41,17.85,1569794267.3
22.94,17.83,1569794267.4
22.52,17.85,1569794267.5
22.11,17.88,1569794267.6
21.74,17.99,1569794267.7
21.57,18.09,1569794267.8
21.48,18.13,1569794267.9
21.42,18.17,1569794268.0
21.38,18.16,1569794268.1
21.38,18.13,1569794268.2
21.35,18.06,1569794268.3
21.34,18.07,1569794268.4
21.32,18.02,1569794268.5
21.24,17.98,1569794268.6
21.06,18.03,1569794268.7
20.92,18.02,1569794268.8
20.80,18.06,1569794268.9
20.65,17.95,1569794269.0
20.49,17.89,1569794269.1
20.39,17.83,1569794269.2
20.30,17.69,1569794269.3
20.17,17.91,1569794269.4
20.03,17.67,1569794269.5
19.87,17.71,1569794269.6
19.69,17.78,1569794269.7
19.48,17.86,1569794269.8
19.33,17.91,1569794269.9
19.01,17.82,1569794270.0
18.84,17.94,1569794270.1
18.63,17.87,1569794270.2
18.52,17.79,1569794270.3
18.42,17.69,1569794270.4
18.38,17.67,1569794270.5
18.62,17.50,1569794270.6
18.76,17.53,1569794270.7
19.04,17.54,1569794270.8
19.28,17.64,1569794270.9
19.76,17.70,1569794271.0
20.24,17.76,1569794271.1
20.62,17.83,1569794271.2
20.93,17.97,1569794271.3
21.24,18.16,1569794271.4
21.47,18.37,1569794271.5
21.45,18.75,1569794271.6
21.36,19.20,1569794271.7
21.30,19.71,1569794271.8
21.17,20.26,1569794271.9
20.97,20.76,1569794272.0
20.78,21.15,1569794272.1
20.60,21.42,1569794272.2
20.38,21.55,1569794272.3
20.09,21.60,1569794272.4
19.85,21.52,1569794272.5
19.54,21.45,1569794272.6
19.24,21.38,1569794272.7
18.94,21.31,1569794272.8
18.64,21.24,1569794272.9
18.33,21.17,1569794273.0
18.03,21.10,1569794273.1
17.73,21.02,1569794273.2
17.43,20.95,1569794273.3
17.12,20.88,1569794273.4
16.82,20.81,1569794273.5
16.52,20.74,1569794273.6
16.22,20.67,1569794273.7
15.92,20.60,1569794273.8
15.61,20.52,1569794273.9
15.31,20.45,1569794274.0
15.01,20.38,1569794274.1
14.71,20.31,1569794274.2
14.40,20.24,1569794274.3
14.10,20.17,1569794274.4
13.80,20.10,1569794274.5
13.50,20.02,1569794274.6
13.19,19.95,1569794274.7
12.89,19.88,1569794274.8
12.59,19.81,1569794274.9
12.29,19.74,1569794275.0
11.99,19.67,1569794275.1
11.68,19.60,1569794275.2
11.38,19.53,1569794275.3
11.08,19.45,1569794275.4
10.78,19.38,1569794275.5
10.47,19.31,1569794275.6
10.17,19.24,1569794275.7
9.87,19.17,1569794275.8
9.57,19.10,1569794275.9
9.26,19.03,1569794276.0
8.96,18.95,1569794276.1
8.66,18.88,1569794276.2
8.36,18.81,1569794276.3
8.06,18.74,1569794276.4
7.75,18.67,1569794276.5
7.45,18.60,1569794276.6
7.15,18.53,1569794276.7
6.85,18.46,1569794276.8
6.54,18.38,1569794276.9
6.24,18.31,1569794277.0
5.94,18.24,1569794277.1
5.64,18.17,1569794277.2
5.39,18.08,1569794277.3
5.29,17.90,1569794277.4
5.22,17.82,1569794277.5
5.23,17.78,1569794277.6
5.30,17.81,1569794277.7
5.40,17.95,1569794277.8
5.48,18.24,1569794277.9
5.43,18.73,1569794278.0
5.46,19.23,1569794278.1
5.52,19.82,1569794278.2
5.63,20.37,1569794278.3
5.68,21.01,1569794278.4
5.68,21.71,1569794278.5
5.67,22.35,1569794278.6
5.59,22.94,1569794278.7
5.41,23.49,1569794278.8
5.10,24.01,1569794278.9
4.80,24.28,1569794279.0
