x,y,time
17.76,19.29,1569796231.4
17.71,19.12,1569796231.5
17.39,19.13,1569796231.6
16.93,19.20,1569796231.7
16.29,19.20,1569796231.8
15.72,19.28,1569796231.9
15.06,19.44,1569796232.0
14.34,19.71,1569796232.1
13.77,20.04,1569796232.2
13.39,20.45,1569796232.3
13.23,20.84,1569796232.4
12.74,21.41,1569796232.5
12.37,22.04,1569796232.6
12.16,22.63,1569796232.7
11.87,23.15,1569796232.8
11.60,23.59,1569796232.9
11.37,24.02,1569796233.0
11.30,24.30,1569796233.1
11.26,24.48,1569796233.2
11.26,24.41,1569796233.3
11.32,24.26,1569796233.4
11.27,24.02,1569796233.5
11.44,23.58,1569796233.6
11.75,23.06,1569796233.7
12.06,22.43,1569796233.8
12.36,21.85,1569796233.9
12.72,21.22,1569796234.0
13.25,20.45,1569796234.1
13.61,19.80,1569796234.2
13.86,19.12,1569796234.3
14.12,18.48,1569796234.4
14.34,17.84,1569796234.5
14.43,17.21,1569796234.6
14.59,16.63,1569796234.7
14.74,16.01,1569796234.8
14.80,15.46,1569796234.9
14.85,14.90,1569796235.0
14.89,14.33,1569796235.1
15.04,13.83,1569796235.2
15.00,13.43,1569796235.3
14.90,13.15,1569796235.4
14.91,12.90,1569796235.5
14.90,12.79,1569796235.6
14.89,12.77,1569796235.7
14.76,12.72,1569796235.8
14.71,12.69,1569796235.9
14.68,12.64,1569796236.0
14.62,12.62,1569796236.1
14.57,12.57,1569796236.2
14.59,12.57,1569796236.3
14.70,12.64,1569796236.4
14.66,12.62,1569796236.5
14.79,12.69,1569796236.6
14.83,12.76,1569796236.7
14.85,12.85,1569796236.8
14.87,12.88,1569796236.9
14.95,12.87,1569796237.0
15.13,12.87,1569796237.1
15.07,12.69,1569796237.2
15.03,12.49,1569796237.3
15.05,12.21,1569796237.4
15.00,11.85,1569796237.5
14.92,11.38,1569796237.6
14.95,10.92,1569796237.7
14.99,10.43,1569796237.8
14.92,9.70,1569796237.9
15.09,9.12,1569796238.0
15.33,8.51,1569796238.1
15.63,8.00,1569796238.2
15.82,7.44,1569796238.3
16.10,6.90,1569796238.4
16.60,6.57,1569796238.5
16.83,6.16,1569796238.6
16.96,5.85,1569796238.7
16.99,5.49,1569796238.8
17.03,5.21,1569796238.9
17.06,5.00,1569796239.0
17.05,4.83,1569796239.1
17.01,4.64,1569796239.2
17.23,4.55,1569796239.3
17.20,4.29,1569796239.4
17.35,4.12,1569796239.5
17.52,3.92,1569796239.6
17.80,3.75,1569796239.7
18.07,3.66,1569796239.8
18.17,3.54,1569796239.9
18.46,3.62,1569796240.0
18.62,3.73,1569796240.1
18.79,3.91,1569796240.2
18.80,4.04,1569796240.3
18.86,4.10,1569796240.4
18.80,4.18,1569796240.5
18.77,4.21,1569796240.6
18.69,4.19,1569796240.7
18.52,4.23,1569796240.8
18.42,4.28,1569796240.9
18.12,4.41,1569796241.0
17.94,4.53,1569796241.1
17.73,4.73,1569796241.2
17.50,4.95,1569796241.3
17.29,5.10,1569796241.4
16.97,5.20,1569796241.5
16.78,5.30,1569796241.6
16.58,5.38,1569796241.7
16.42,5.45,1569796241.8
16.39,5.50,1569796241.9
16.36,5.56,1569796242.0
16.40,5.61,1569796242.1
16.51,5.44,1569796242.2
16.74,5.40,1569796242.3
17.05,5.33,1569796242.4
17.38,5.26,1569796242.5
17.77,5.32,1569796242.6
18.21,5.44,1569796242.7
18.62,5.91,1569796242.8
18.93,6.37,1569796242.9
19.14,6.91,1569796243.0
19.37,7.48,1569796243.1
19.54,7.92,1569796243.2
19.60,8.38,1569796243.3
19.63,8.77,1569796243.4
19.62,9.05,1569796243.5
19.60,9.24,1569796243.6
19.35,9.32,1569796243.7
19.08,9.42,1569796243.8
18.83,9.52,1569796243.9
18.57,9.56,1569796244.0
18.21,9.53,1569796244.1
17.80,9.46,1569796244.2
17.43,9.51,1569796244.3
17.02,9.49,1569796244.4
16.70,9.47,1569796244.5
16.41,9.62,1569796244.6
16.08,9.75,1569796244.7
15.75,9.85,1569796244.8
15.57,10.01,1569796244.9
15.38,10.28,1569796245.0
15.15,10.58,1569796245.1
14.88,10.80,1569796245.2
14.58,11.14,1569796245.3
14.24,11.65,1569796245.4
13.61,12.12,1569796245.5
12.89,12.77,1569796245.6
12.11,13.49,1569796245.7
11.24,14.26,1569796245.8
10.49,15.14,1569796245.9
9.82,16.13,1569796246.0
9.31,17.25,1569796246.1
8.81,18.33,1569796246.2
8.18,19.45,1569796246.3
7.78,20.49,1569796246.4
7.36,21.50,1569796246.5
6.82,22.45,1569796246.6
6.32,23.22,1569796246.7
5.98,23.88,1569796246.8
5.79,24.26,1569796246.9
5.39,24.61,1569796247.0
4.99,24.84,1569796247.1
4.67,24.98,1569796247.2
4.25,25.07,1569796247.3
3.74,25.09,1569796247.4
3.26,25.19,1569796247.5
2.83,25.24,1569796247.6
2.40,25.28,1569796247.7
1.99,25.27,1569796247.8
1.69,25.28,1569796247.9
1.47,25.28,1569796248.0
1.28,25.30,1569796248.1
1.12,25.24,1569796248.2
1.11,25.07,1569796248.3
1.17,24.84,1569796248.4
1.22,24.63,1569796248.5
1.26,24.43,1569796248.6
1.31,24.24,1569796248.7
1.36,24.14,1569796248.8
1.34,24.16,1569796248.9
1.36,24.14,1569796249.0
1.47,23.96,1569796249.1
1.66,23.67,1569796249.2
1.87,23.64,1569796249.3
2.10,23.64,1569796249.4
2.34,23.67,1569796249.5
2.53,23.85,1569796249.6
2.69,24.18,1569796249.7
2.83,24.64,1569796249.8
3.00,24.75,1569796249.9
3.12,24.80,1569796250.0
3.20,24.75,1569796250.1
3.24,24.62,1569796250.2
3.20,24.43,1569796250.3
3.11,24.19,1569796250.4
2.92,24.00,1569796250.5
2.75,23.80,1569796250.6
2.59,23.56,1569796250.7
2.44,23.37,1569796250.8
2.24,23.30,1569796250.9
1.92,23.34,1569796251.0
1.65,23.38,1569796251.1
1.40,23.46,1569796251.2
1.18,23.60,1569796251.3
0.96,23.74,1569796251.4
0.83,23.78,1569796251.5
0.81,23.79,1569796251.6
0.90,23.75,1569796251.7
0.99,23.75,1569796251.8
1.16,23.74,1569796251.9
1.42,23.71,1569796252.0
1.75,23.70,1569796252.1
2.11,23.65,1569796252.2
2.46,23.64,1569796252.3
2.91,23.55,1569796252.4
3.38,23.43,1569796252.5
3.84,23.30,1569796252.6
4.34,23.11,1569796252.7
5.37,21.51,1569796252.8
6.39,20.19,1569796252.9
7.41,19.14,1569796253.0
8.40,18.38,1569796253.1
9.45,17.85,1569796253.2
10.66,17.43,1569796253.3
11.43,18.52,1569796253.4
12.36,19.28,1569796253.5
13.51,19.80,1569796253.6
14.73,20.02,1569796253.7
15.99,20.12,1569796253.8
17.18,20.17,1569796253.9
18.31,20.16,1569796254.0
19.34,20.30,1569796254.1
20.08,20.55,1569796254.2
20.74,20.92,1569796254.3
21.22,21.31,1569796254.4
21.53,21.73,1569796254.5
21.81,22.09,1569796254.6
21.99,22.38,1569796254.7
22.19,22.57,1569796254.8
22.30,22.66,1569796254.9
22.47,22.70,1569796255.0
22.70,22.66,1569796255.1
22.87,22.65,1569796255.2
23.05,22.60,1569796255.3
23.31,22.67,1569796255.4
23.58,22.75,1569796255.5
23.87,22.78,1569796255.6
24.05,22.88,1569796255.7
24.30,23.03,1569796255.8
24.65,23.08,1569796255.9
25.02,23.13,1569796256.0
25.37,23.28,1569796256.1
25.58,23.47,1569796256.2
25.82,23.72,1569796256.3
26.01,24.04,1569796256.4
26.00,24.48,1569796256.5
25.83,24.79,1569796256.6
25.70,25.00,1569796256.7
25.60,25.20,1569796256.8
25.45,25.30,1569796256.9
25.28,25.26,1569796257.0
25.20,25.19,1569796257.1
25.07,25.10,1569796257.2
24.94,25.08,1569796257.3
24.85,25.03,1569796257.4
24.81,25.02,1569796257.5
24.76,25.01,1569796257.6
24.76,25.01,1569796257.7
24.79,25.03,1569796257.8
24.84,25.01,1569796257.9
24.93,24.99,1569796258.0
25.06,24.98,1569796258.1
25.24,24.97,1569796258.2
25.39,24.89,1569796258.3
25.65,24.78,1569796258.4
25.92,24.60,1569796258.5
26.18,24.35,1569796258.6
26.44,23.95,1569796258.7
26.64,23.43,1569796258.8
26.75,22.94,1569796258.9
26.72,22.38,1569796259.0
26.67,21.70,1569796259.1
26.54,21.02,1569796259.2
26.28,20.48,1569796259.3
26.02,20.04,1569796259.4
25.79,19.63,1569796259.5
25.60,19.29,1569796259.6
25.32,19.01,1569796259.7
25.04,18.72,1569796259.8
24.83,18.33,1569796259.9
24.47,18.19,1569796260.0
24.03,18.12,1569796260.1
23.49,18.15,1569796260.2
22.92,18.31,1569796260.3
22.27,18.59,1569796260.4
21.53,18.97,1569796260.5
20.83,19.18,1569796260.6
20.08,19.39,1569796260.7
19.30,19.61,1569796260.8
18.55,19.86,1569796260.9
17.84,20.17,1569796261.0
17.25,20.44,1569796261.1
16.82,20.66,1569796261.2
16.59,20.81,1569796261.3
16.53,20.92,1569796261.4
16.63,21.03,1569796261.5
16.87,21.12,1569796261.6
17.05,21.49,1569796261.7
17.43,21.84,1569796261.8
17.82,22.32,1569796261.9
18.35,22.80,1569796262.0
18.89,23.28,1569796262.1
19.50,23.71,1569796262.2
20.26,23.88,1569796262.3
20.90,24.12,1569796262.4
21.55,24.30,1569796262.5
21.99,24.52,1569796262.6
22.24,24.77,1569796262.7
22.38,24.99,1569796262.8
22.42,25.19,1569796262.9
22.40,25.36,1569796263.0
22.38,25.50,1569796263.1
22.37,25.61,1569796263.2
22.48,25.64,1569796263.3
22.54,25.69,1569796263.4
22.60,25.62,1569796263.5
22.74,25.52,1569796263.6
22.92,25.39,1569796263.7
23.04,25.32,1569796263.8
23.10,25.32,1569796263.9
23.10,25.36,1569796264.0
23.08,25.54,1569796264.1
22.95,25.73,1569796264.2
22.74,25.91,1569796264.3
22.61,26.01,1569796264.4
22.59,26.08,1569796264.5
22.72,26.07,1569796264.6
22.82,25.98,1569796264.7
22.90,25.91,1569796264.8
22.97,25.78,1569796264.9
23.13,25.62,1569796265.0
23.28,25.39,1569796265.1
23.43,25.17,1569796265.2
23.62,24.92,1569796265.3
23.81,24.62,1569796265.4
23.98,24.33,1569796265.5
24.04,24.00,1569796265.6
24.16,23.68,1569796265.7
24.06,23.16,1569796265.8
23.87,22.67,1569796265.9
23.61,22.09,1569796266.0
23.31,21.58,1569796266.1
22.89,21.18,1569796266.2
22.20,20.80,1569796266.3
21.61,20.58,1569796266.4
20.90,20.47,1569796266.5
20.18,20.48,1569796266.6
19.32,20.59,1569796266.7
18.49,20.75,1569796266.8
17.82,20.96,1569796266.9
17.10,21.23,1569796267.0
16.60,21.50,1569796267.1
16.18,21.77,1569796267.2
15.95,22.03,1569796267.3
15.77,22.26,1569796267.4
15.58,22.46,1569796267.5
15.43,22.71,1569796267.6
15.29,22.85,1569796267.7
15.17,22.92,1569796267.8
14.94,22.97,1569796267.9
14.84,22.76,1569796268.0
14.79,22.54,1569796268.1
14.78,22.25,1569796268.2
14.73,22.05,1569796268.3
14.67,21.90,1569796268.4
14.74,21.72,1569796268.5
14.67,21.72,1569796268.6
14.61,21.73,1569796268.7
14.56,21.73,1569796268.8
14.49,21.73,1569796268.9
14.44,21.74,1569796269.0
14.37,21.75,1569796269.1
14.32,21.75,1569796269.2
14.25,21.75,1569796269.3
14.20,21.76,1569796269.4
14.14,21.76,1569796269.5
14.07,21.77,1569796269.6
14.02,21.77,1569796269.7
13.95,21.78,1569796269.8
13.90,21.78,1569796269.9
13.84,21.78,1569796270.0
13.78,21.79,1569796270.1
13.72,21.80,1569796270.2
13.65,21.80,1569796270.3
13.60,21.80,1569796270.4
13.53,21.81,1569796270.5
13.48,21.82,1569796270.6
13.42,21.82,1569796270.7
13.36,21.82,1569796270.8
13.30,21.83,1569796270.9
13.24,21.83,1569796271.0
13.18,21.84,1569796271.1
13.12,21.84,1569796271.2
13.06,21.85,1569796271.3
13.00,21.85,1569796271.4
12.94,21.86,1569796271.5
12.88,21.86,1569796271.6
12.82,21.87,1569796271.7
12.76,21.87,1569796271.8
12.70,21.88,1569796271.9
12.64,21.88,1569796272.0
12.58,21.88,1569796272.1
12.52,21.89,1569796272.2
12.46,21.90,1569796272.3
12.40,21.90,1569796272.4
12.34,21.90,1569796272.5
12.28,21.91,1569796272.6
12.22,21.91,1569796272.7
12.16,21.92,1569796272.8
12.10,21.92,1569796272.9
12.04,21.93,1569796273.0
11.98,21.93,1569796273.1
11.92,21.93,1569796273.2
11.86,21.94,1569796273.3
11.94,21.83,1569796273.4
12.03,21.58,1569796273.5
12.17,21.17,1569796273.6
12.29,20.69,1569796273.7
12.38,20.07,1569796273.8
12.46,19.29,1569796273.9
12.49,18.39,1569796274.0
12.55,17.48,1569796274.1
12.58,16.61,1569796274.2
12.61,15.72,1569796274.3
12.74,15.01,1569796274.4
12.89,14.43,1569796274.5
13.00,14.11,1569796274.6
13.08,13.99,1569796274.7
13.13,14.03,1569796274.8
13.19,14.21,1569796274.9
12.97,14.43,1569796275.0
12.76,14.67,1569796275.1
12.53,14.94,1569796275.2
12.20,15.19,1569796275.3
11.92,15.48,1569796275.4
11.62,15.83,1569796275.5
11.57,16.15,1569796275.6
11.52,16.56,1569796275.7
11.38,17.04,1569796275.8
11.25,17.65,1569796275.9
11.21,18.31,1569796276.0
11.09,19.12,1569796276.1
11.13,19.92,1569796276.2
11.26,20.75,1569796276.3
11.58,21.52,1569796276.4
12.07,22.19,1569796276.5
12.57,22.77,1569796276.6
13.14,23.16,1569796276.7
13.45,23.47,1569796276.8
13.83,23.76,1569796276.9
14.12,24.05,1569796277.0
14.19,24.31,1569796277.1
14.21,24.49,1569796277.2
14.22,24.60,1569796277.3
14.42,24.85,1569796277.4
14.42,25.01,1569796277.5
14.31,25.17,1569796277.6
14.31,25.23,1569796277.7
14.31,25.38,1569796277.8
14.31,25.57,1569796277.9
14.20,25.62,1569796278.0
14.15,25.61,1569796278.1
14.18,25.61,1569796278.2
14.26,25.67,1569796278.3
14.18,25.65,1569796278.4
14.16,25.62,1569796278.5
14.13,25.62,1569796278.6
14.15,25.66,1569796278.7
14.14,25.69,1569796278.8
14.20,25.64,1569796278.9
14.29,25.62,1569796279.0
14.35,25.61,1569796279.1
14.37,25.65,1569796279.2
14.39,25.65,1569796279.3
14.38,25.60,1569796279.4
14.30,25.57,1569796279.5
14.27,25.56,1569796279.6
14.28,25.57,1569796279.7
14.34,25.50,1569796279.8
14.35,25.47,1569796279.9
14.43,25.46,1569796280.0
14.45,25.44,1569796280.1
14.42,25.40,1569796280.2
14.45,25.33,1569796280.3
14.44,25.35,1569796280.4
14.35,25.31,1569796280.5
14.15,25.22,1569796280.6
14.04,25.27,1569796280.7
14.00,25.33,1569796280.8
13.90,25.36,1569796280.9
13.85,25.33,1569796281.0
13.91,25.34,1569796281.1
14.05,25.38,1569796281.2
14.20,25.31,1569796281.3
14.33,25.22,1569796281.4
14.46,25.13,1569796281.5
14.60,25.04,1569796281.6
14.73,24.96,1569796281.7
14.86,24.87,1569796281.8
14.99,24.78,1569796281.9
15.12,24.69,1569796282.0
15.25,24.61,1569796282.1
15.39,24.52,1569796282.2
15.52,24.43,1569796282.3
15.65,24.34,1569796282.4
15.79,24.26,1569796282.5
15.92,24.16,1569796282.6
16.05,24.08,1569796282.7
16.19,23.99,1569796282.8
16.32,23.90,1569796282.9
16.45,23.81,1569796283.0
16.58,23.73,1569796283.1
16.71,23.64,1569796283.2
16.85,23.55,1569796283.3
16.98,23.46,1569796283.4
17.11,23.38,1569796283.5
17.24,23.28,1569796283.6
17.37,23.20,1569796283.7
17.51,23.11,1569796283.8
17.64,23.03,1569796283.9
17.77,22.93,1569796284.0
17.91,22.85,1569796284.1
18.04,22.76,1569796284.2
18.17,22.67,1569796284.3
18.30,22.58,1569796284.4
18.44,22.50,1569796284.5
18.57,22.41,1569796284.6
18.70,22.32,1569796284.7
18.83,22.23,1569796284.8
18.96,22.15,1569796284.9
19.10,22.05,1569796285.0
19.23,21.97,1569796285.1
19.36,21.88,1569796285.2
19.50,21.79,1569796285.3
19.63,21.70,1569796285.4
19.76,21.62,1569796285.5
19.89,21.53,1569796285.6
20.03,21.44,1569796285.7
20.16,21.35,1569796285.8
20.29,21.27,1569796285.9
20.42,21.18,1569796286.0
20.55,21.09,1569796286.1
20.68,21.00,1569796286.2
20.82,20.91,1569796286.3
20.95,20.82,1569796286.4
21.08,20.74,1569796286.5
21.22,20.65,1569796286.6
21.35,20.56,1569796286.7
21.48,20.47,1569796286.8
21.62,20.39,1569796286.9
21.75,20.30,1569796287.0
21.88,20.21,1569796287.1
22.01,20.12,1569796287.2
22.14,20.03,1569796287.3
22.27,19.95,1569796287.4
22.41,19.86,1569796287.5
22.54,19.77,1569796287.6
22.67,19.68,1569796287.7
22.81,19.60,1569796287.8
22.94,19.51,1569796287.9
23.07,19.42,1569796288.0
23.21,19.33,1569796288.1
23.34,19.24,1569796288.2
23.47,19.15,1569796288.3
23.60,19.07,1569796288.4
23.73,18.98,1569796288.5
23.87,18.89,1569796288.6
24.00,18.80,1569796288.7
24.13,18.72,1569796288.8
24.26,18.63,1569796288.9
24.39,18.54,1569796289.0
24.53,18.45,1569796289.1
24.66,18.37,1569796289.2
24.79,18.27,1569796289.3
24.93,18.19,1569796289.4
25.05,18.10,1569796289.5
25.13,18.05,1569796289.6
25.15,18.00,1569796289.7
25.22,17.96,1569796289.8
25.30,17.92,1569796289.9
25.44,17.94,1569796290.0
25.61,17.93,1569796290.1
25.79,17.86,1569796290.2
26.05,17.83,1569796290.3
26.20,17.79,1569796290.4
26.27,17.75,1569796290.5
26.28,17.70,1569796290.6
26.29,17.71,1569796290.7
26.28,17.74,1569796290.8
26.29,17.70,1569796290.9
26.33,17.59,1569796291.0
26.39,17.55,1569796291.1
26.43,17.47,1569796291.2
26.48,17.36,1569796291.3
26.52,17.29,1569796291.4
26.52,17.45,1569796291.5
26.52,17.49,1569796291.6
26.45,17.55,1569796291.7
26.33,17.65,1569796291.8
26.07,17.76,1569796291.9
25.83,17.89,1569796292.0
25.57,17.78,1569796292.1
25.21,17.85,1569796292.2
24.95,17.91,1569796292.3
24.77,17.92,1569796292.4
24.61,17.98,1569796292.5
24.44,17.95,1569796292.6
24.31,18.02,1569796292.7
24.36,18.11,1569796292.8
24.35,18.12,1569796292.9
24.37,18.20,1569796293.0
24.43,18.16,1569796293.1
24.55,18.18,1569796293.2
24.73,18.11,1569796293.3
24.83,18.00,1569796293.4
25.10,17.90,1569796293.5
25.36,17.73,1569796293.6
25.66,17.61,1569796293.7
25.98,17.42,1569796293.8
26.19,17.31,1569796293.9
26.46,17.33,1569796294.0
26.79,17.37,1569796294.1
27.14,17.45,1569796294.2
27.66,17.50,1569796294.3
28.15,17.70,1569796294.4
28.62,17.92,1569796294.5
29.04,18.15,1569796294.6
29.26,18.45,1569796294.7
29.43,18.81,1569796294.8
29.41,19.23,1569796294.9
29.42,19.60,1569796295.0
29.59,19.93,1569796295.1
29.65,20.24,1569796295.2
29.61,20.51,1569796295.3
29.49,20.73,1569796295.4
29.27,20.92,1569796295.5
28.89,21.15,1569796295.6
28.21,21.38,1569796295.7
27.53,21.60,1569796295.8
26.96,21.73,1569796295.9
26.48,21.80,1569796296.0
26.08,21.85,1569796296.1
25.81,21.83,1569796296.2
25.66,21.75,1569796296.3
25.76,21.56,1569796296.4
25.89,21.40,1569796296.5
25.90,21.26,1569796296.6
25.85,21.05,1569796296.7
25.86,20.78,1569796296.8
25.88,20.45,1569796296.9
25.73,20.20,1569796297.0
25.56,19.95,1569796297.1
25.60,19.60,1569796297.2
25.60,19.47,1569796297.3
25.56,19.46,1569796297.4
25.67,19.40,1569796297.5
25.79,19.50,1569796297.6
25.95,19.64,1569796297.7
26.07,20.09,1569796297.8
26.28,20.52,1569796297.9
26.63,20.94,1569796298.0
26.75,21.46,1569796298.1
26.85,21.80,1569796298.2
26.92,22.09,1569796298.3
26.93,22.17,1569796298.4
27.02,22.05,1569796298.5
27.06,21.67,1569796298.6
27.03,21.31,1569796298.7
27.01,20.79,1569796298.8
26.91,20.29,1569796298.9
26.67,19.80,1569796299.0
26.33,19.32,1569796299.1
25.83,19.00,1569796299.2
25.47,18.67,1569796299.3
25.23,18.38,1569796299.4
25.04,18.10,1569796299.5
25.01,17.70,1569796299.6
24.96,17.34,1569796299.7
24.92,17.07,1569796299.8
