x,y,time
14.31,24.61,1569789453.1
14.63,24.65,1569789453.2
14.89,24.68,1569789453.3
15.13,24.68,1569789453.4
15.30,24.61,1569789453.5
15.34,24.60,1569789453.6
15.36,24.63,1569789453.7
15.34,24.64,1569789453.8
15.37,24.62,1569789453.9
15.35,24.62,1569789454.0
15.34,24.63,1569789454.1
15.32,24.64,1569789454.2
15.26,24.62,1569789454.3
15.10,24.61,1569789454.4
14.75,24.57,1569789454.5
14.36,24.52,1569789454.6
13.86,24.47,1569789454.7
13.25,24.34,1569789454.8
12.54,24.24,1569789454.9
11.84,24.23,1569789455.0
10.93,24.22,1569789455.1
10.06,24.34,1569789455.2
9.16,24.45,1569789455.3
8.27,24.62,1569789455.4
7.53,24.75,1569789455.5
6.64,24.90,1569789455.6
5.79,25.04,1569789455.7
4.97,25.08,1569789455.8
4.21,25.11,1569789455.9
3.69,25.08,1569789456.0
3.15,25.06,1569789456.1
2.76,24.96,1569789456.2
2.61,24.88,1569789456.3
2.27,24.82,1569789456.4
1.99,24.79,1569789456.5
1.63,24.86,1569789456.6
1.32,24.89,1569789456.7
1.05,24.93,1569789456.8
0.83,24.98,1569789456.9
0.75,24.99,1569789457.0
0.68,24.97,1569789457.1
0.65,24.95,1569789457.2
0.68,24.93,1569789457.3
0.87,24.86,1569789457.4
1.13,24.77,1569789457.5
1.64,24.65,1569789457.6
2.23,24.61,1569789457.7
2.93,24.50,1569789457.8
3.77,24.35,1569789457.9
4.73,24.18,1569789458.0
5.80,23.97,1569789458.1
6.90,23.76,1569789458.2
8.18,23.36,1569789458.3
9.55,22.98,1569789458.4
10.87,22.65,1569789458.5
12.15,22.39,1569789458.6
13.45,22.10,1569789458.7
14.60,21.88,1569789458.8
15.61,21.81,1569789458.9
16.52,21.84,1569789459.0
17.36,21.94,1569789459.1
18.17,22.05,1569789459.2
18.90,22.19,1569789459.3
19.54,22.35,1569789459.4
20.15,22.49,1569789459.5
20.69,22.65,1569789459.6
21.16,22.86,1569789459.7
21.48,23.06,1569789459.8
21.64,23.30,1569789459.9
21.84,23.44,1569789460.0
21.97,23.57,1569789460.1
22.12,23.62,1569789460.2
22.26,23.55,1569789460.3
22.23,23.42,1569789460.4
22.34,23.43,1569789460.5
22.39,23.46,1569789460.6
22.48,23.48,1569789460.7
22.44,23.52,1569789460.8
22.32,23.59,1569789460.9
22.36,23.73,1569789461.0
22.27,23.73,1569789461.1
22.04,23.71,1569789461.2
21.74,23.58,1569789461.3
21.38,23.40,1569789461.4
20.96,23.10,1569789461.5
20.26,22.83,1569789461.6
19.48,22.44,1569789461.7
18.72,22.08,1569789461.8
17.79,21.87,1569789461.9
16.80,21.77,1569789462.0
15.68,21.76,1569789462.1
14.70,21.79,1569789462.2
13.58,22.00,1569789462.3
12.45,22.21,1569789462.4
11.28,22.40,1569789462.5
10.24,22.65,1569789462.6
9.13,22.97,1569789462.7
8.07,23.27,1569789462.8
7.14,23.54,1569789462.9
6.21,23.90,1569789463.0
5.41,24.27,1569789463.1
4.51,24.49,1569789463.2
3.94,24.69,1569789463.3
3.27,24.85,1569789463.4
2.76,24.98,1569789463.5
2.29,25.08,1569789463.6
1.88,25.12,1569789463.7
1.57,25.20,1569789463.8
1.18,25.23,1569789463.9
0.96,25.28,1569789464.0
0.75,25.33,1569789464.1
0.59,25.35,1569789464.2
0.47,25.39,1569789464.3
0.37,25.42,1569789464.4
0.34,25.44,1569789464.5
0.28,25.42,1569789464.6
0.31,25.39,1569789464.7
0.48,25.34,1569789464.8
0.80,25.29,1569789464.9
1.26,25.20,1569789465.0
1.77,25.19,1569789465.1
2.37,25.17,1569789465.2
3.23,25.17,1569789465.3
4.20,25.12,1569789465.4
5.26,25.00,1569789465.5
6.33,24.89,1569789465.6
7.54,24.69,1569789465.7
8.77,24.44,1569789465.8
9.84,24.18,1569789465.9
10.77,23.97,1569789466.0
11.56,23.81,1569789466.1
12.26,23.73,1569789466.2
12.76,23.64,1569789466.3
13.24,23.64,1569789466.4
13.53,23.68,1569789466.5
13.73,23.75,1569789466.6
13.86,23.85,1569789466.7
14.02,23.88,1569789466.8
14.22,24.03,1569789466.9
14.34,24.17,1569789467.0
14.45,24.26,1569789467.1
14.61,24.32,1569789467.2
14.75,24.33,1569789467.3
14.83,24.38,1569789467.4
14.87,24.35,1569789467.5
14.82,24.33,1569789467.6
14.85,24.33,1569789467.7
14.87,24.33,1569789467.8
14.87,24.38,1569789467.9
14.83,24.43,1569789468.0
14.82,24.40,1569789468.1
14.84,24.30,1569789468.2
14.66,24.18,1569789468.3
14.36,24.04,1569789468.4
13.95,23.89,1569789468.5
13.49,23.66,1569789468.6
12.85,23.46,1569789468.7
12.01,23.28,1569789468.8
11.20,23.25,1569789468.9
10.36,23.30,1569789469.0
9.51,23.44,1569789469.1
8.64,23.70,1569789469.2
7.81,24.06,1569789469.3
7.12,24.48,1569789469.4
6.32,24.86,1569789469.5
5.37,25.21,1569789469.6
4.65,25.44,1569789469.7
3.98,25.58,1569789469.8
3.39,25.64,1569789469.9
2.90,25.66,1569789470.0
2.50,25.63,1569789470.1
2.27,25.49,1569789470.2
1.92,25.41,1569789470.3
1.58,25.37,1569789470.4
1.25,25.36,1569789470.5
0.95,25.32,1569789470.6
0.67,25.30,1569789470.7
0.48,25.29,1569789470.8
0.38,25.31,1569789470.9
0.39,25.30,1569789471.0
0.52,25.32,1569789471.1
0.67,25.31,1569789471.2
0.88,25.27,1569789471.3
1.35,25.27,1569789471.4
1.93,25.21,1569789471.5
2.59,25.03,1569789471.6
3.30,24.78,1569789471.7
4.11,24.47,1569789471.8
4.95,24.09,1569789471.9
5.86,23.59,1569789472.0
6.76,23.04,1569789472.1
7.72,22.52,1569789472.2
8.73,21.96,1569789472.3
9.80,21.49,1569789472.4
10.93,21.12,1569789472.5
11.98,20.78,1569789472.6
13.03,20.52,1569789472.7
14.13,20.36,1569789472.8
15.23,20.32,1569789472.9
16.24,20.41,1569789473.0
17.28,20.45,1569789473.1
18.23,20.64,1569789473.2
19.14,20.93,1569789473.3
19.81,21.29,1569789473.4
20.38,21.66,1569789473.5
21.05,22.00,1569789473.6
21.56,22.41,1569789473.7
22.00,22.79,1569789473.8
22.35,23.13,1569789473.9
22.65,23.47,1569789474.0
22.84,23.76,1569789474.1
22.88,23.97,1569789474.2
22.90,24.21,1569789474.3
22.91,24.47,1569789474.4
22.85,24.66,1569789474.5
22.77,24.80,1569789474.6
22.71,24.91,1569789474.7
22.75,25.02,1569789474.8
22.83,25.00,1569789474.9
22.81,24.93,1569789475.0
22.81,24.89,1569789475.1
22.87,24.83,1569789475.2
22.94,24.78,1569789475.3
22.95,24.69,1569789475.4
22.96,24.65,1569789475.5
22.99,24.68,1569789475.6
22.97,24.76,1569789475.7
22.92,24.72,1569789475.8
22.82,24.68,1569789475.9
22.81,24.72,1569789476.0
22.81,24.76,1569789476.1
22.81,24.71,1569789476.2
22.82,24.63,1569789476.3
22.87,24.62,1569789476.4
22.98,24.60,1569789476.5
22.95,24.55,1569789476.6
22.93,24.48,1569789476.7
23.02,24.39,1569789476.8
23.03,24.24,1569789476.9
22.95,24.02,1569789477.0
22.80,23.82,1569789477.1
22.58,23.49,1569789477.2
22.21,23.19,1569789477.3
21.55,22.97,1569789477.4
20.91,22.73,1569789477.5
20.19,22.56,1569789477.6
19.42,22.45,1569789477.7
18.58,22.34,1569789477.8
17.71,22.31,1569789477.9
16.93,22.22,1569789478.0
15.90,22.31,1569789478.1
14.95,22.34,1569789478.2
13.98,22.34,1569789478.3
12.91,22.47,1569789478.4
11.84,22.57,1569789478.5
10.68,22.75,1569789478.6
9.75,22.85,1569789478.7
8.73,23.06,1569789478.8
7.72,23.33,1569789478.9
6.85,23.72,1569789479.0
6.06,24.05,1569789479.1
5.33,24.35,1569789479.2
4.68,24.57,1569789479.3
4.14,24.73,1569789479.4
3.62,24.90,1569789479.5
3.24,24.86,1569789479.6
2.82,24.85,1569789479.7
2.44,24.85,1569789479.8
2.09,24.88,1569789479.9
1.76,24.93,1569789480.0
1.44,25.01,1569789480.1
0.99,25.13,1569789480.2
0.71,25.21,1569789480.3
0.50,25.27,1569789480.4
0.30,25.33,1569789480.5
0.16,25.39,1569789480.6
0.10,25.39,1569789480.7
0.11,25.36,1569789480.8
0.19,25.30,1569789480.9
0.41,25.23,1569789481.0
0.77,25.20,1569789481.1
1.21,25.18,1569789481.2
1.82,25.22,1569789481.3
2.61,25.19,1569789481.4
3.53,25.16,1569789481.5
4.45,25.15,1569789481.6
5.37,25.05,1569789481.7
6.37,24.93,1569789481.8
7.47,24.78,1569789481.9
8.52,24.72,1569789482.0
9.45,24.68,1569789482.1
10.32,24.67,1569789482.2
11.07,24.67,1569789482.3
11.74,24.68,1569789482.4
12.12,24.59,1569789482.5
12.48,24.52,1569789482.6
12.75,24.47,1569789482.7
12.99,24.43,1569789482.8
13.19,24.45,1569789482.9
13.38,24.49,1569789483.0
13.59,24.55,1569789483.1
13.79,24.59,1569789483.2
14.07,24.66,1569789483.3
14.36,24.73,1569789483.4
14.63,24.74,1569789483.5
14.86,24.75,1569789483.6
15.06,24.77,1569789483.7
15.24,24.80,1569789483.8
15.35,24.79,1569789483.9
15.37,24.80,1569789484.0
15.42,24.84,1569789484.1
15.46,24.84,1569789484.2
15.49,24.84,1569789484.3
15.46,24.85,1569789484.4
15.37,24.86,1569789484.5
15.35,24.91,1569789484.6
15.31,24.89,1569789484.7
15.27,24.92,1569789484.8
15.22,24.95,1569789484.9
15.24,24.96,1569789485.0
15.27,24.93,1569789485.1
15.24,24.89,1569789485.2
15.22,24.90,1569789485.3
15.21,24.91,1569789485.4
15.14,24.88,1569789485.5
14.90,24.80,1569789485.6
14.70,24.80,1569789485.7
14.50,24.74,1569789485.8
14.21,24.64,1569789485.9
13.81,24.54,1569789486.0
13.41,24.37,1569789486.1
13.02,24.25,1569789486.2
12.42,24.01,1569789486.3
11.74,23.90,1569789486.4
11.08,23.79,1569789486.5
10.47,23.71,1569789486.6
9.94,23.74,1569789486.7
9.39,23.76,1569789486.8
9.01,23.92,1569789486.9
8.92,23.94,1569789487.0
8.73,24.08,1569789487.1
8.88,23.97,1569789487.2
9.13,23.82,1569789487.3
9.51,23.62,1569789487.4
10.03,23.26,1569789487.5
10.19,22.77,1569789487.6
10.70,22.21,1569789487.7
11.01,21.72,1569789487.8
11.19,21.23,1569789487.9
11.37,20.77,1569789488.0
11.44,20.38,1569789488.1
11.75,20.01,1569789488.2
11.82,19.58,1569789488.3
11.71,19.23,1569789488.4
11.72,18.96,1569789488.5
11.64,18.69,1569789488.6
11.65,18.50,1569789488.7
11.54,18.44,1569789488.8
11.46,18.36,1569789488.9
11.51,18.34,1569789489.0
11.49,18.25,1569789489.1
11.56,18.19,1569789489.2
11.57,18.04,1569789489.3
11.71,17.84,1569789489.4
11.94,17.62,1569789489.5
12.11,17.39,1569789489.6
12.32,17.09,1569789489.7
12.58,16.75,1569789489.8
12.82,16.38,1569789489.9
12.94,16.05,1569789490.0
13.08,15.76,1569789490.1
13.35,15.40,1569789490.2
13.61,15.03,1569789490.3
13.81,14.65,1569789490.4
14.02,14.35,1569789490.5
14.17,14.04,1569789490.6
14.31,13.80,1569789490.7
14.30,13.75,1569789490.8
14.22,13.81,1569789490.9
14.09,14.00,1569789491.0
14.07,14.32,1569789491.1
14.10,14.71,1569789491.2
14.10,15.16,1569789491.3
14.13,15.66,1569789491.4
14.23,16.20,1569789491.5
14.48,16.85,1569789491.6
14.67,17.46,1569789491.7
15.00,18.03,1569789491.8
15.46,18.53,1569789491.9
16.13,18.90,1569789492.0
16.88,19.20,1569789492.1
17.78,19.37,1569789492.2
18.63,19.36,1569789492.3
19.45,19.34,1569789492.4
20.25,19.32,1569789492.5
20.94,19.23,1569789492.6
21.58,19.21,1569789492.7
22.06,19.12,1569789492.8
22.58,19.10,1569789492.9
23.09,19.05,1569789493.0
23.48,19.01,1569789493.1
23.77,19.01,1569789493.2
24.01,18.93,1569789493.3
24.15,18.88,1569789493.4
24.24,18.89,1569789493.5
24.25,18.86,1569789493.6
24.26,18.88,1569789493.7
24.30,18.85,1569789493.8
24.27,18.89,1569789493.9
24.40,18.95,1569789494.0
24.53,18.94,1569789494.1
24.66,18.97,1569789494.2
24.75,18.94,1569789494.3
24.89,18.95,1569789494.4
25.02,18.96,1569789494.5
25.04,18.92,1569789494.6
25.04,18.92,1569789494.7
25.08,18.96,1569789494.8
25.14,18.98,1569789494.9
25.18,19.02,1569789495.0
25.24,18.99,1569789495.1
25.32,18.99,1569789495.2
25.36,18.98,1569789495.3
25.31,18.92,1569789495.4
25.28,18.89,1569789495.5
25.22,18.84,1569789495.6
25.11,18.85,1569789495.7
24.96,18.83,1569789495.8
24.74,18.86,1569789495.9
24.46,19.00,1569789496.0
24.11,19.08,1569789496.1
23.57,19.19,1569789496.2
23.02,19.33,1569789496.3
22.38,19.41,1569789496.4
21.72,19.53,1569789496.5
21.03,19.57,1569789496.6
20.24,19.70,1569789496.7
19.52,19.85,1569789496.8
18.70,20.01,1569789496.9
17.76,20.20,1569789497.0
16.81,20.38,1569789497.1
15.90,20.49,1569789497.2
15.04,20.59,1569789497.3
14.26,20.67,1569789497.4
13.43,20.82,1569789497.5
12.69,21.01,1569789497.6
11.90,21.24,1569789497.7
11.04,21.61,1569789497.8
10.31,22.00,1569789497.9
9.47,22.51,1569789498.0
8.73,23.01,1569789498.1
8.12,23.57,1569789498.2
7.69,24.11,1569789498.3
7.29,24.60,1569789498.4
6.66,25.00,1569789498.5
6.20,25.37,1569789498.6
5.90,25.66,1569789498.7
5.46,25.86,1569789498.8
5.00,25.96,1569789498.9
4.59,25.99,1569789499.0
4.32,26.07,1569789499.1
3.94,26.04,1569789499.2
3.50,25.98,1569789499.3
3.16,25.87,1569789499.4
2.81,25.80,1569789499.5
2.49,25.82,1569789499.6
2.26,25.78,1569789499.7
2.12,25.67,1569789499.8
1.90,25.66,1569789499.9
1.65,25.67,1569789500.0
1.41,25.66,1569789500.1
1.20,25.57,1569789500.2
0.96,25.53,1569789500.3
0.80,25.60,1569789500.4
0.84,25.54,1569789500.5
1.02,25.53,1569789500.6
1.34,25.51,1569789500.7
1.63,25.57,1569789500.8
2.08,25.57,1569789500.9
2.45,25.53,1569789501.0
2.97,25.52,1569789501.1
3.44,25.44,1569789501.2
3.89,25.32,1569789501.3
4.39,24.99,1569789501.4
4.96,24.48,1569789501.5
5.61,23.78,1569789501.6
6.26,23.03,1569789501.7
6.82,22.14,1569789501.8
7.29,21.08,1569789501.9
7.92,20.04,1569789502.0
8.43,19.02,1569789502.1
8.99,18.00,1569789502.2
9.46,16.92,1569789502.3
10.07,15.89,1569789502.4
10.86,15.02,1569789502.5
11.42,14.26,1569789502.6
12.01,13.67,1569789502.7
12.51,13.23,1569789502.8
12.91,12.92,1569789502.9
13.26,12.76,1569789503.0
13.46,12.65,1569789503.1
13.69,12.54,1569789503.2
13.92,12.42,1569789503.3
14.05,12.37,1569789503.4
14.13,12.40,1569789503.5
14.08,12.36,1569789503.6
14.03,12.27,1569789503.7
14.17,12.28,1569789503.8
14.24,12.31,1569789503.9
14.33,12.30,1569789504.0
14.44,12.25,1569789504.1
14.48,12.20,1569789504.2
14.72,12.27,1569789504.3
14.64,12.28,1569789504.4
14.60,12.33,1569789504.5
14.55,12.39,1569789504.6
14.64,12.37,1569789504.7
14.95,12.42,1569789504.8
14.98,12.34,1569789504.9
15.14,12.26,1569789505.0
15.21,12.08,1569789505.1
15.49,12.01,1569789505.2
15.62,11.98,1569789505.3
15.72,11.91,1569789505.4
15.87,11.91,1569789505.5
15.97,11.88,1569789505.6
16.21,11.97,1569789505.7
16.22,11.98,1569789505.8
16.21,12.00,1569789505.9
15.98,12.02,1569789506.0
15.69,12.15,1569789506.1
15.42,12.23,1569789506.2
14.95,12.27,1569789506.3
14.46,12.37,1569789506.4
13.87,12.50,1569789506.5
13.34,12.65,1569789506.6
12.78,12.67,1569789506.7
12.13,12.76,1569789506.8
11.46,12.77,1569789506.9
10.75,12.61,1569789507.0
10.14,12.29,1569789507.1
9.64,11.81,1569789507.2
8.96,11.06,1569789507.3
8.47,10.22,1569789507.4
8.01,9.35,1569789507.5
7.51,8.39,1569789507.6
7.10,7.41,1569789507.7
6.60,6.42,1569789507.8
6.39,5.61,1569789507.9
6.18,4.90,1569789508.0
5.93,4.24,1569789508.1
5.90,3.77,1569789508.2
5.79,3.45,1569789508.3
5.67,3.23,1569789508.4
5.48,3.12,1569789508.5
4.99,2.99,1569789508.6
4.74,2.99,1569789508.7
4.35,2.92,1569789508.8
4.04,2.90,1569789508.9
3.84,2.97,1569789509.0
3.61,2.98,1569789509.1
3.58,2.99,1569789509.2
3.55,2.96,1569789509.3
3.48,2.94,1569789509.4
3.24,2.95,1569789509.5
3.06,2.88,1569789509.6
2.95,2.79,1569789509.7
2.87,2.70,1569789509.8
2.60,2.62,1569789509.9
2.34,2.54,1569789510.0
2.08,2.43,1569789510.1
1.70,2.36,1569789510.2
1.32,2.36,1569789510.3
0.94,2.35,1569789510.4
0.62,2.28,1569789510.5
0.42,2.22,1569789510.6
0.30,2.17,1569789510.7
0.28,2.14,1569789510.8
0.32,2.10,1569789510.9
0.34,2.08,1569789511.0
0.34,2.09,1569789511.1
0.31,2.11,1569789511.2
