x,y,time
35.39,21.47,1569774686.9
35.74,21.28,1569774687.0
36.03,21.11,1569774687.1
36.51,20.94,1569774687.2
37.05,21.10,1569774687.3
37.55,21.11,1569774687.4
37.95,20.99,1569774687.5
38.21,21.04,1569774687.6
38.59,21.09,1569774687.7
38.96,21.08,1569774687.8
39.25,20.86,1569774687.9
39.47,20.81,1569774688.0
39.57,20.78,1569774688.1
39.68,20.66,1569774688.2
39.48,20.56,1569774688.3
39.08,20.43,1569774688.4
38.59,20.30,1569774688.5
38.22,20.09,1569774688.6
37.75,19.78,1569774688.7
37.32,19.39,1569774688.8
37.24,18.99,1569774688.9
37.20,18.48,1569774689.0
37.21,17.99,1569774689.1
37.24,17.48,1569774689.2
37.52,17.06,1569774689.3
37.89,16.62,1569774689.4
38.22,16.11,1569774689.5
38.49,15.64,1569774689.6
38.94,15.14,1569774689.7
39.35,14.54,1569774689.8
39.65,13.91,1569774689.9
39.97,13.24,1569774690.0
40.28,12.52,1569774690.1
40.69,11.72,1569774690.2
41.12,10.85,1569774690.3
41.51,9.96,1569774690.4
41.93,9.07,1569774690.5
42.47,8.15,1569774690.6
42.95,7.37,1569774690.7
43.55,6.68,1569774690.8
44.09,6.09,1569774690.9
44.76,5.61,1569774691.0
45.47,5.19,1569774691.1
46.12,4.86,1569774691.2
46.84,4.49,1569774691.3
47.59,4.19,1569774691.4
48.24,3.93,1569774691.5
48.84,3.68,1569774691.6
49.41,3.49,1569774691.7
49.72,3.30,1569774691.8
50.01,3.07,1569774691.9
50.25,2.91,1569774692.0
50.49,2.70,1569774692.1
50.74,2.50,1569774692.2
51.04,2.28,1569774692.3
51.49,2.15,1569774692.4
51.89,2.06,1569774692.5
52.21,1.92,1569774692.6
52.55,1.81,1569774692.7
52.87,1.72,1569774692.8
53.08,1.65,1569774692.9
53.22,1.57,1569774693.0
53.35,1.53,1569774693.1
53.40,1.52,1569774693.2
53.33,1.53,1569774693.3
53.21,1.56,1569774693.4
53.03,1.58,1569774693.5
52.66,1.67,1569774693.6
52.23,1.79,1569774693.7
51.70,1.96,1569774693.8
51.08,2.12,1569774693.9
50.26,2.38,1569774694.0
49.25,2.66,1569774694.1
48.28,2.86,1569774694.2
47.13,3.05,1569774694.3
45.96,3.20,1569774694.4
44.83,3.34,1569774694.5
43.63,3.49,1569774694.6
42.55,3.63,1569774694.7
41.46,3.79,1569774694.8
40.46,3.91,1569774694.9
39.49,4.04,1569774695.0
38.48,4.16,1569774695.1
37.63,4.12,1569774695.2
36.91,4.08,1569774695.3
36.16,4.01,1569774695.4
35.55,3.94,1569774695.5
34.98,3.79,1569774695.6
34.52,3.65,1569774695.7
34.07,3.53,1569774695.8
33.65,3.34,1569774695.9
33.37,3.10,1569774696.0
32.99,2.87,1569774696.1
32.73,2.66,1569774696.2
32.52,2.48,1569774696.3
32.42,2.34,1569774696.4
32.28,2.23,1569774696.5
32.23,2.22,1569774696.6
32.24,2.18,1569774696.7
32.25,2.21,1569774696.8
32.29,2.16,1569774696.9
32.17,2.10,1569774697.0
32.14,2.07,1569774697.1
32.15,2.00,1569774697.2
32.18,1.98,1569774697.3
32.15,1.90,1569774697.4
32.07,1.85,1569774697.5
32.14,1.82,1569774697.6
32.11,1.76,1569774697.7
32.05,1.75,1569774697.8
31.99,1.69,1569774697.9
31.93,1.67,1569774698.0
31.95,1.65,1569774698.1
31.92,1.65,1569774698.2
31.99,1.67,1569774698.3
32.02,1.63,1569774698.4
32.07,1.64,1569774698.5
32.12,1.65,1569774698.6
32.10,1.72,1569774698.7
32.12,1.73,1569774698.8
32.08,1.74,1569774698.9
32.10,1.78,1569774699.0
32.10,1.77,1569774699.1
32.09,1.77,1569774699.2
32.11,1.77,1569774699.3
32.08,1.84,1569774699.4
32.04,1.96,1569774699.5
32.05,2.06,1569774699.6
32.13,2.23,1569774699.7
32.21,2.48,1569774699.8
32.39,2.76,1569774699.9
32.60,3.07,1569774700.0
32.93,3.37,1569774700.1
33.41,3.61,1569774700.2
33.84,3.93,1569774700.3
34.39,4.18,1569774700.4
34.98,4.39,1569774700.5
35.75,4.44,1569774700.6
36.57,4.41,1569774700.7
37.32,4.39,1569774700.8
38.24,4.19,1569774700.9
39.09,3.97,1569774701.0
39.96,3.64,1569774701.1
40.77,3.39,1569774701.2
41.56,3.14,1569774701.3
42.40,2.84,1569774701.4
43.15,2.62,1569774701.5
44.14,2.49,1569774701.6
45.10,2.34,1569774701.7
46.04,2.18,1569774701.8
46.95,2.00,1569774701.9
47.73,1.89,1569774702.0
48.47,1.80,1569774702.1
49.12,1.60,1569774702.2
49.74,1.54,1569774702.3
50.32,1.55,1569774702.4
50.91,1.59,1569774702.5
51.51,1.61,1569774702.6
52.06,1.70,1569774702.7
52.49,1.74,1569774702.8
52.89,1.74,1569774702.9
53.22,1.71,1569774703.0
53.44,1.72,1569774703.1
53.58,1.71,1569774703.2
53.67,1.67,1569774703.3
53.70,1.66,1569774703.4
53.65,1.66,1569774703.5
53.47,1.69,1569774703.6
53.25,1.69,1569774703.7
52.89,1.73,1569774703.8
52.36,1.85,1569774703.9
51.68,2.05,1569774704.0
50.89,2.27,1569774704.1
50.07,2.51,1569774704.2
49.20,2.78,1569774704.3
48.34,3.02,1569774704.4
47.61,3.11,1569774704.5
46.86,3.16,1569774704.6
46.17,3.07,1569774704.7
45.55,2.99,1569774704.8
44.94,2.91,1569774704.9
44.28,2.82,1569774705.0
43.63,2.88,1569774705.1
43.04,2.92,1569774705.2
42.54,3.05,1569774705.3
42.09,3.14,1569774705.4
41.73,3.21,1569774705.5
41.50,3.24,1569774705.6
41.27,3.12,1569774705.7
41.04,2.92,1569774705.8
40.68,2.76,1569774705.9
40.26,2.54,1569774706.0
39.77,2.32,1569774706.1
39.36,2.18,1569774706.2
38.99,2.14,1569774706.3
38.66,2.13,1569774706.4
38.43,2.07,1569774706.5
38.25,2.01,1569774706.6
38.15,2.04,1569774706.7
38.00,2.00,1569774706.8
37.92,1.94,1569774706.9
37.87,1.88,1569774707.0
37.87,1.87,1569774707.1
37.90,1.95,1569774707.2
37.92,1.96,1569774707.3
37.92,1.96,1569774707.4
37.88,1.91,1569774707.5
37.85,1.91,1569774707.6
37.90,1.93,1569774707.7
37.90,1.89,1569774707.8
37.92,1.86,1569774707.9
37.94,1.83,1569774708.0
38.08,1.89,1569774708.1
38.16,1.89,1569774708.2
38.25,1.90,1569774708.3
38.45,1.96,1569774708.4
38.70,2.03,1569774708.5
39.01,2.19,1569774708.6
39.29,2.36,1569774708.7
39.74,2.55,1569774708.8
40.20,2.74,1569774708.9
40.70,2.91,1569774709.0
41.14,3.10,1569774709.1
41.65,3.20,1569774709.2
42.16,3.20,1569774709.3
42.65,3.16,1569774709.4
43.11,3.12,1569774709.5
43.62,3.08,1569774709.6
44.21,3.07,1569774709.7
44.69,3.04,1569774709.8
45.23,3.07,1569774709.9
45.72,3.14,1569774710.0
46.23,3.18,1569774710.1
46.76,3.22,1569774710.2
47.23,3.27,1569774710.3
47.69,3.38,1569774710.4
48.14,3.53,1569774710.5
48.63,3.62,1569774710.6
49.18,3.77,1569774710.7
49.54,3.92,1569774710.8
49.95,3.97,1569774710.9
50.48,4.02,1569774711.0
50.72,4.12,1569774711.1
50.98,4.22,1569774711.2
51.13,4.27,1569774711.3
51.22,4.35,1569774711.4
51.18,4.43,1569774711.5
50.96,4.46,1569774711.6
50.97,4.34,1569774711.7
50.82,4.16,1569774711.8
50.53,4.00,1569774711.9
50.12,3.75,1569774712.0
49.53,3.55,1569774712.1
48.83,3.31,1569774712.2
48.10,3.16,1569774712.3
47.25,3.08,1569774712.4
46.36,3.03,1569774712.5
45.51,2.98,1569774712.6
44.78,2.92,1569774712.7
44.05,2.99,1569774712.8
43.28,3.06,1569774712.9
42.59,3.17,1569774713.0
41.97,3.24,1569774713.1
41.35,3.40,1569774713.2
40.69,3.50,1569774713.3
40.12,3.64,1569774713.4
39.55,3.75,1569774713.5
38.98,3.81,1569774713.6
38.47,3.88,1569774713.7
38.01,3.94,1569774713.8
37.62,4.00,1569774713.9
37.37,3.93,1569774714.0
37.08,3.92,1569774714.1
36.80,3.88,1569774714.2
36.54,3.89,1569774714.3
36.30,3.85,1569774714.4
36.10,3.81,1569774714.5
35.84,3.82,1569774714.6
35.62,3.81,1569774714.7
35.51,3.83,1569774714.8
35.38,3.80,1569774714.9
35.37,3.78,1569774715.0
35.34,3.83,1569774715.1
35.29,3.85,1569774715.2
35.30,3.82,1569774715.3
35.27,3.85,1569774715.4
35.24,3.86,1569774715.5
35.23,3.87,1569774715.6
35.25,3.84,1569774715.7
35.28,3.83,1569774715.8
35.31,3.85,1569774715.9
35.35,3.80,1569774716.0
35.49,3.82,1569774716.1
35.56,3.82,1569774716.2
35.66,3.85,1569774716.3
35.80,3.92,1569774716.4
36.09,3.96,1569774716.5
36.36,4.03,1569774716.6
36.67,4.02,1569774716.7
37.14,4.04,1569774716.8
37.80,3.98,1569774716.9
38.46,3.91,1569774717.0
39.05,3.83,1569774717.1
39.75,3.70,1569774717.2
40.42,3.60,1569774717.3
41.03,3.48,1569774717.4
41.57,3.34,1569774717.5
42.14,3.32,1569774717.6
42.73,3.29,1569774717.7
43.21,3.25,1569774717.8
43.81,3.17,1569774717.9
44.56,3.22,1569774718.0
45.12,3.27,1569774718.1
45.80,3.07,1569774718.2
46.40,2.95,1569774718.3
47.00,2.84,1569774718.4
47.59,2.74,1569774718.5
48.05,2.51,1569774718.6
48.72,2.39,1569774718.7
49.12,2.23,1569774718.8
49.62,2.10,1569774718.9
50.05,1.99,1569774719.0
50.19,2.03,1569774719.1
50.05,2.14,1569774719.2
49.67,2.19,1569774719.3
49.34,2.28,1569774719.4
48.80,2.40,1569774719.5
48.27,2.61,1569774719.6
47.51,2.70,1569774719.7
46.92,2.82,1569774719.8
46.32,2.94,1569774719.9
45.67,3.17,1569774720.0
44.92,3.37,1569774720.1
44.09,3.48,1569774720.2
43.58,3.57,1569774720.3
42.95,3.66,1569774720.4
42.26,3.76,1569774720.5
41.58,3.80,1569774720.6
40.98,3.75,1569774720.7
40.38,3.76,1569774720.8
39.76,3.74,1569774720.9
39.09,3.67,1569774721.0
38.56,3.59,1569774721.1
38.04,3.49,1569774721.2
37.53,3.46,1569774721.3
37.03,3.38,1569774721.4
36.60,3.34,1569774721.5
36.25,3.34,1569774721.6
35.91,3.32,1569774721.7
35.64,3.39,1569774721.8
35.46,3.48,1569774721.9
35.40,3.56,1569774722.0
35.38,3.58,1569774722.1
35.39,3.57,1569774722.2
35.44,3.61,1569774722.3
35.49,3.59,1569774722.4
35.51,3.53,1569774722.5
35.48,3.53,1569774722.6
35.50,3.53,1569774722.7
35.52,3.56,1569774722.8
35.60,3.62,1569774722.9
35.77,3.74,1569774723.0
35.98,3.77,1569774723.1
36.25,3.82,1569774723.2
36.58,3.91,1569774723.3
37.04,3.95,1569774723.4
37.53,3.92,1569774723.5
38.12,3.93,1569774723.6
38.86,3.94,1569774723.7
39.70,3.88,1569774723.8
40.56,3.73,1569774723.9
41.47,3.53,1569774724.0
42.37,3.38,1569774724.1
43.37,3.17,1569774724.2
44.25,2.89,1569774724.3
45.17,2.58,1569774724.4
46.12,2.34,1569774724.5
46.96,2.18,1569774724.6
47.88,1.98,1569774724.7
48.55,1.73,1569774724.8
49.29,1.55,1569774724.9
49.96,1.41,1569774725.0
50.56,1.31,1569774725.1
51.17,1.21,1569774725.2
51.70,1.13,1569774725.3
52.30,1.06,1569774725.4
52.78,1.07,1569774725.5
53.16,1.10,1569774725.6
53.43,1.11,1569774725.7
53.60,1.12,1569774725.8
53.65,1.13,1569774725.9
53.60,1.16,1569774726.0
53.51,1.17,1569774726.1
53.42,1.18,1569774726.2
53.31,1.16,1569774726.3
53.17,1.15,1569774726.4
53.04,1.14,1569774726.5
52.95,1.15,1569774726.6
52.87,1.16,1569774726.7
52.74,1.13,1569774726.8
52.48,1.20,1569774726.9
52.11,1.32,1569774727.0
51.76,1.55,1569774727.1
51.17,1.77,1569774727.2
50.39,1.95,1569774727.3
49.44,2.19,1569774727.4
48.46,2.38,1569774727.5
47.53,2.52,1569774727.6
46.39,2.61,1569774727.7
45.41,2.71,1569774727.8
44.47,2.84,1569774727.9
43.66,3.09,1569774728.0
42.88,3.30,1569774728.1
42.01,3.42,1569774728.2
41.19,3.52,1569774728.3
40.25,3.62,1569774728.4
39.27,3.75,1569774728.5
38.35,3.71,1569774728.6
37.51,3.68,1569774728.7
36.68,3.73,1569774728.8
35.92,3.73,1569774728.9
35.19,3.65,1569774729.0
34.58,3.53,1569774729.1
33.98,3.43,1569774729.2
33.41,3.30,1569774729.3
32.98,3.14,1569774729.4
32.60,2.92,1569774729.5
32.37,2.74,1569774729.6
32.23,2.56,1569774729.7
32.02,2.39,1569774729.8
31.90,2.24,1569774729.9
31.67,2.15,1569774730.0
31.54,2.15,1569774730.1
31.37,2.12,1569774730.2
31.27,2.15,1569774730.3
31.24,2.21,1569774730.4
31.17,2.22,1569774730.5
31.16,2.23,1569774730.6
31.14,2.28,1569774730.7
31.15,2.30,1569774730.8
31.10,2.33,1569774730.9
31.06,2.33,1569774731.0
31.08,2.34,1569774731.1
31.22,2.32,1569774731.2
31.40,2.23,1569774731.3
31.60,2.27,1569774731.4
31.83,2.35,1569774731.5
32.13,2.44,1569774731.6
32.40,2.64,1569774731.7
32.69,3.02,1569774731.8
33.01,3.41,1569774731.9
33.56,3.65,1569774732.0
34.26,3.86,1569774732.1
35.04,4.00,1569774732.2
35.86,3.93,1569774732.3
36.76,3.60,1569774732.4
37.72,3.26,1569774732.5
38.61,2.94,1569774732.6
39.39,2.56,1569774732.7
40.15,2.17,1569774732.8
41.04,1.92,1569774732.9
41.90,1.77,1569774733.0
42.84,1.65,1569774733.1
43.76,1.58,1569774733.2
44.87,1.61,1569774733.3
45.97,1.57,1569774733.4
47.03,1.55,1569774733.5
48.03,1.61,1569774733.6
48.92,1.65,1569774733.7
49.85,1.72,1569774733.8
50.54,1.84,1569774733.9
51.21,1.97,1569774734.0
51.83,2.06,1569774734.1
52.38,2.12,1569774734.2
52.78,2.17,1569774734.3
53.03,2.14,1569774734.4
53.29,2.08,1569774734.5
53.43,2.13,1569774734.6
53.47,2.18,1569774734.7
53.48,2.25,1569774734.8
53.58,2.30,1569774734.9
53.60,2.36,1569774735.0
53.52,2.36,1569774735.1
53.44,2.35,1569774735.2
53.26,2.46,1569774735.3
52.87,2.50,1569774735.4
52.31,2.57,1569774735.5
51.71,2.71,1569774735.6
51.09,2.80,1569774735.7
50.48,2.87,1569774735.8
49.95,2.81,1569774735.9
49.62,2.80,1569774736.0
49.35,2.81,1569774736.1
49.17,2.78,1569774736.2
49.14,2.80,1569774736.3
49.13,2.84,1569774736.4
49.15,2.91,1569774736.5
49.33,2.94,1569774736.6
49.59,2.91,1569774736.7
49.83,2.89,1569774736.8
50.09,2.82,1569774736.9
50.37,2.75,1569774737.0
50.64,2.61,1569774737.1
50.78,2.48,1569774737.2
51.11,2.30,1569774737.3
51.43,2.18,1569774737.4
51.68,2.09,1569774737.5
51.97,1.98,1569774737.6
52.32,1.98,1569774737.7
52.75,1.97,1569774737.8
52.94,2.04,1569774737.9
53.20,1.99,1569774738.0
53.43,1.97,1569774738.1
53.62,1.95,1569774738.2
53.74,1.88,1569774738.3
53.81,1.80,1569774738.4
53.79,1.69,1569774738.5
53.65,1.65,1569774738.6
53.42,1.63,1569774738.7
53.14,1.66,1569774738.8
52.73,1.77,1569774738.9
52.23,1.97,1569774739.0
51.68,2.27,1569774739.1
51.13,2.54,1569774739.2
50.52,2.79,1569774739.3
49.89,3.04,1569774739.4
49.19,3.26,1569774739.5
48.44,3.40,1569774739.6
47.81,3.47,1569774739.7
47.06,3.55,1569774739.8
46.38,3.62,1569774739.9
45.55,3.68,1569774740.0
44.91,3.71,1569774740.1
44.24,3.64,1569774740.2
43.42,3.55,1569774740.3
42.76,3.57,1569774740.4
41.95,3.50,1569774740.5
41.31,3.38,1569774740.6
40.44,3.22,1569774740.7
39.64,3.12,1569774740.8
38.92,3.02,1569774740.9
38.20,2.90,1569774741.0
37.74,2.81,1569774741.1
37.42,2.76,1569774741.2
37.34,2.72,1569774741.3
37.40,2.71,1569774741.4
37.53,2.73,1569774741.5
37.70,2.69,1569774741.6
37.84,2.67,1569774741.7
37.89,2.61,1569774741.8
37.90,2.62,1569774741.9
37.85,2.63,1569774742.0
37.81,2.64,1569774742.1
37.81,2.61,1569774742.2
37.76,2.60,1569774742.3
37.76,2.62,1569774742.4
37.78,2.65,1569774742.5
37.82,2.70,1569774742.6
37.84,2.73,1569774742.7
37.86,2.74,1569774742.8
37.95,2.76,1569774742.9
38.08,2.78,1569774743.0
38.16,2.77,1569774743.1
38.35,2.77,1569774743.2
38.65,2.80,1569774743.3
39.01,2.89,1569774743.4
39.37,3.06,1569774743.5
39.78,3.22,1569774743.6
40.25,3.31,1569774743.7
40.71,3.34,1569774743.8
41.14,3.36,1569774743.9
41.60,3.28,1569774744.0
42.02,3.16,1569774744.1
42.52,3.01,1569774744.2
43.14,2.92,1569774744.3
43.84,2.81,1569774744.4
44.54,2.70,1569774744.5
45.20,2.71,1569774744.6
46.03,2.74,1569774744.7
46.87,2.79,1569774744.8
47.67,2.92,1569774744.9
48.59,3.11,1569774745.0
49.54,3.28,1569774745.1
50.48,3.55,1569774745.2
51.17,3.81,1569774745.3
51.70,4.08,1569774745.4
52.06,4.33,1569774745.5
52.17,4.60,1569774745.6
52.17,4.80,1569774745.7
52.12,4.82,1569774745.8
52.14,4.66,1569774745.9
51.96,4.46,1569774746.0
51.79,4.17,1569774746.1
51.31,3.83,1569774746.2
50.61,3.51,1569774746.3
49.74,3.22,1569774746.4
48.70,3.04,1569774746.5
47.80,2.92,1569774746.6
46.67,2.82,1569774746.7
45.72,2.78,1569774746.8
45.01,2.79,1569774746.9
44.26,2.87,1569774747.0
43.45,3.08,1569774747.1
42.64,3.24,1569774747.2
41.88,3.48,1569774747.3
41.25,3.65,1569774747.4
40.43,3.86,1569774747.5
39.65,4.10,1569774747.6
39.10,4.28,1569774747.7
38.47,4.44,1569774747.8
37.98,4.60,1569774747.9
37.45,4.64,1569774748.0
36.99,4.75,1569774748.1
36.60,4.78,1569774748.2
36.18,4.77,1569774748.3
35.87,4.71,1569774748.4
35.59,4.63,1569774748.5
35.34,4.72,1569774748.6
35.18,4.75,1569774748.7
35.09,4.72,1569774748.8
35.07,4.70,1569774748.9
35.05,4.72,1569774749.0
35.02,4.74,1569774749.1
35.05,4.72,1569774749.2
35.01,4.73,1569774749.3
35.00,4.72,1569774749.4
34.96,4.69,1569774749.5
34.96,4.68,1569774749.6
35.04,4.66,1569774749.7
35.09,4.67,1569774749.8
35.15,4.63,1569774749.9
35.23,4.58,1569774750.0
35.29,4.61,1569774750.1
35.29,4.58,1569774750.2
35.29,4.55,1569774750.3
35.31,4.50,1569774750.4
35.39,4.41,1569774750.5
35.35,4.45,1569774750.6
35.21,4.47,1569774750.7
35.26,4.49,1569774750.8
35.30,4.56,1569774750.9
35.43,4.65,1569774751.0
35.59,4.75,1569774751.1
35.90,4.76,1569774751.2
36.48,4.73,1569774751.3
36.92,4.80,1569774751.4
37.33,4.84,1569774751.5
37.81,4.81,1569774751.6
38.37,4.79,1569774751.7
38.85,4.81,1569774751.8
39.24,4.84,1569774751.9
39.66,4.94,1569774752.0
40.11,5.08,1569774752.1
40.47,5.26,1569774752.2
40.75,5.48,1569774752.3
41.12,5.71,1569774752.4
41.51,5.93,1569774752.5
42.07,5.94,1569774752.6
42.87,5.78,1569774752.7
43.65,5.53,1569774752.8
44.60,5.24,1569774752.9
45.42,4.94,1569774753.0
46.28,4.63,1569774753.1
47.11,4.39,1569774753.2
47.91,4.37,1569774753.3
48.68,4.37,1569774753.4
49.38,4.36,1569774753.5
50.20,4.43,1569774753.6
50.92,4.53,1569774753.7
51.47,4.69,1569774753.8
51.86,4.77,1569774753.9
52.22,4.93,1569774754.0
52.42,5.09,1569774754.1
52.54,5.15,1569774754.2
52.56,5.24,1569774754.3
52.50,5.28,1569774754.4
52.30,5.27,1569774754.5
52.05,5.29,1569774754.6
51.83,5.35,1569774754.7
51.57,5.48,1569774754.8
51.40,5.64,1569774754.9
51.22,5.78,1569774755.0
50.99,6.00,1569774755.1
50.59,6.24,1569774755.2
50.22,6.47,1569774755.3
49.69,6.66,1569774755.4
49.05,6.77,1569774755.5
48.44,6.91,1569774755.6
47.77,7.05,1569774755.7
47.24,7.09,1569774755.8
46.73,7.01,1569774755.9
46.30,6.90,1569774756.0
45.83,6.70,1569774756.1
45.23,6.49,1569774756.2
44.65,6.20,1569774756.3
43.98,5.95,1569774756.4
43.23,5.76,1569774756.5
42.46,5.49,1569774756.6
41.69,5.27,1569774756.7
41.01,5.07,1569774756.8
40.39,4.80,1569774756.9
39.89,4.58,1569774757.0
39.33,4.39,1569774757.1
38.80,4.27,1569774757.2
38.33,4.17,1569774757.3
37.86,4.04,1569774757.4
37.38,3.89,1569774757.5
36.92,3.73,1569774757.6
36.44,3.63,1569774757.7
36.07,3.51,1569774757.8
35.63,3.47,1569774757.9
35.32,3.40,1569774758.0
35.10,3.41,1569774758.1
34.85,3.44,1569774758.2
34.72,3.42,1569774758.3
34.62,3.42,1569774758.4
34.59,3.37,1569774758.5
34.61,3.38,1569774758.6
34.66,3.43,1569774758.7
34.78,3.41,1569774758.8
34.84,3.40,1569774758.9
34.85,3.44,1569774759.0
34.95,3.47,1569774759.1
34.97,3.46,1569774759.2
34.99,3.46,1569774759.3
34.97,3.51,1569774759.4
35.04,3.59,1569774759.5
35.11,3.62,1569774759.6
35.10,3.62,1569774759.7
35.10,3.66,1569774759.8
35.06,3.68,1569774759.9
35.00,3.70,1569774760.0
