x,y,time
44.00,4.76,1569703737.8
43.13,4.84,1569703737.9
42.20,4.98,1569703738.0
41.37,5.15,1569703738.1
40.41,5.24,1569703738.2
39.52,5.38,1569703738.3
38.65,5.45,1569703738.4
37.70,5.41,1569703738.5
36.79,5.35,1569703738.6
35.94,5.21,1569703738.7
35.20,4.99,1569703738.8
34.43,4.72,1569703738.9
33.72,4.45,1569703739.0
33.17,4.14,1569703739.1
32.76,3.81,1569703739.2
32.41,3.49,1569703739.3
32.06,3.24,1569703739.4
31.71,3.11,1569703739.5
31.49,2.98,1569703739.6
31.40,2.91,1569703739.7
31.33,2.84,1569703739.8
31.26,2.82,1569703739.9
31.19,2.83,1569703740.0
31.26,2.82,1569703740.1
31.27,2.85,1569703740.2
31.28,2.81,1569703740.3
31.32,2.80,1569703740.4
31.31,2.79,1569703740.5
31.38,2.79,1569703740.6
31.49,2.76,1569703740.7
31.61,2.71,1569703740.8
31.69,2.76,1569703740.9
31.75,2.83,1569703741.0
31.74,2.89,1569703741.1
31.89,3.04,1569703741.2
32.03,3.24,1569703741.3
32.21,3.52,1569703741.4
32.36,3.85,1569703741.5
32.47,4.27,1569703741.6
32.76,4.84,1569703741.7
32.89,5.37,1569703741.8
32.96,5.98,1569703741.9
33.02,6.65,1569703742.0
33.12,7.25,1569703742.1
33.16,7.84,1569703742.2
33.16,8.25,1569703742.3
33.12,8.61,1569703742.4
33.13,8.81,1569703742.5
33.17,8.90,1569703742.6
33.10,8.95,1569703742.7
33.13,8.92,1569703742.8
33.10,8.93,1569703742.9
33.10,8.89,1569703743.0
33.11,8.91,1569703743.1
33.07,8.80,1569703743.2
33.03,8.69,1569703743.3
33.10,8.54,1569703743.4
33.12,8.31,1569703743.5
33.05,8.03,1569703743.6
32.93,7.65,1569703743.7
32.81,7.32,1569703743.8
32.75,7.00,1569703743.9
32.64,6.72,1569703744.0
32.70,6.49,1569703744.1
32.88,6.33,1569703744.2
33.22,6.26,1569703744.3
33.62,6.26,1569703744.4
34.16,6.28,1569703744.5
34.78,6.32,1569703744.6
35.43,6.38,1569703744.7
36.31,6.34,1569703744.8
37.15,6.30,1569703744.9
38.12,6.19,1569703745.0
39.13,6.04,1569703745.1
40.16,5.80,1569703745.2
41.17,5.50,1569703745.3
42.04,5.23,1569703745.4
43.14,4.94,1569703745.5
44.03,4.62,1569703745.6
44.74,4.16,1569703745.7
45.45,3.74,1569703745.8
46.09,3.33,1569703745.9
46.74,2.96,1569703746.0
47.13,2.61,1569703746.1
47.58,2.32,1569703746.2
48.20,2.22,1569703746.3
48.61,2.09,1569703746.4
49.16,2.03,1569703746.5
49.52,1.97,1569703746.6
49.99,1.88,1569703746.7
50.34,1.85,1569703746.8
50.64,1.76,1569703746.9
51.08,1.78,1569703747.0
51.43,1.76,1569703747.1
51.86,1.75,1569703747.2
52.15,1.80,1569703747.3
52.58,1.77,1569703747.4
52.90,1.78,1569703747.5
53.15,1.76,1569703747.6
53.28,1.76,1569703747.7
53.41,1.76,1569703747.8
53.52,1.73,1569703747.9
53.53,1.74,1569703748.0
53.51,1.74,1569703748.1
53.46,1.72,1569703748.2
53.27,1.73,1569703748.3
53.09,1.84,1569703748.4
52.73,1.96,1569703748.5
52.30,2.11,1569703748.6
51.67,2.26,1569703748.7
50.86,2.57,1569703748.8
50.02,2.94,1569703748.9
49.25,3.25,1569703749.0
48.30,3.58,1569703749.1
47.28,3.96,1569703749.2
46.35,4.37,1569703749.3
45.54,4.65,1569703749.4
44.81,4.83,1569703749.5
43.91,5.02,1569703749.6
43.26,5.27,1569703749.7
42.72,5.46,1569703749.8
42.14,5.64,1569703749.9
41.57,5.81,1569703750.0
40.95,5.94,1569703750.1
40.36,5.99,1569703750.2
39.80,5.93,1569703750.3
39.10,5.87,1569703750.4
38.46,5.72,1569703750.5
37.85,5.55,1569703750.6
37.25,5.31,1569703750.7
36.62,5.09,1569703750.8
35.96,4.82,1569703750.9
35.43,4.55,1569703751.0
34.91,4.29,1569703751.1
34.40,4.04,1569703751.2
33.84,3.87,1569703751.3
33.28,3.71,1569703751.4
32.93,3.61,1569703751.5
32.52,3.50,1569703751.6
32.22,3.43,1569703751.7
31.92,3.39,1569703751.8
31.78,3.33,1569703751.9
31.72,3.23,1569703752.0
31.55,3.21,1569703752.1
31.50,3.15,1569703752.2
31.41,3.14,1569703752.3
31.43,3.13,1569703752.4
31.42,3.18,1569703752.5
31.44,3.21,1569703752.6
31.48,3.21,1569703752.7
31.55,3.27,1569703752.8
31.63,3.35,1569703752.9
31.64,3.35,1569703753.0
31.71,3.32,1569703753.1
31.81,3.39,1569703753.2
31.86,3.38,1569703753.3
31.85,3.36,1569703753.4
31.84,3.32,1569703753.5
31.86,3.35,1569703753.6
31.88,3.33,1569703753.7
31.82,3.34,1569703753.8
31.80,3.43,1569703753.9
31.87,3.58,1569703754.0
32.02,3.71,1569703754.1
32.27,3.82,1569703754.2
32.58,4.03,1569703754.3
33.09,4.21,1569703754.4
33.74,4.32,1569703754.5
34.41,4.44,1569703754.6
35.14,4.59,1569703754.7
35.89,4.67,1569703754.8
36.69,4.73,1569703754.9
37.58,4.60,1569703755.0
38.54,4.50,1569703755.1
39.57,4.30,1569703755.2
40.61,3.99,1569703755.3
41.66,3.71,1569703755.4
42.72,3.34,1569703755.5
43.72,3.08,1569703755.6
44.67,2.77,1569703755.7
45.75,2.45,1569703755.8
46.79,2.18,1569703755.9
47.78,1.94,1569703756.0
48.64,1.78,1569703756.1
49.45,1.67,1569703756.2
50.21,1.66,1569703756.3
50.82,1.63,1569703756.4
51.24,1.63,1569703756.5
51.80,1.65,1569703756.6
52.35,1.60,1569703756.7
52.76,1.52,1569703756.8
53.04,1.42,1569703756.9
53.18,1.37,1569703757.0
53.39,1.33,1569703757.1
53.38,1.29,1569703757.2
53.33,1.33,1569703757.3
53.30,1.37,1569703757.4
53.26,1.42,1569703757.5
53.23,1.47,1569703757.6
53.19,1.51,1569703757.7
53.05,1.49,1569703757.8
52.92,1.49,1569703757.9
52.67,1.56,1569703758.0
52.39,1.60,1569703758.1
52.04,1.62,1569703758.2
51.51,1.67,1569703758.3
50.91,1.84,1569703758.4
50.27,2.03,1569703758.5
49.65,2.15,1569703758.6
48.92,2.32,1569703758.7
48.17,2.57,1569703758.8
47.60,2.98,1569703758.9
47.06,3.22,1569703759.0
46.39,3.48,1569703759.1
45.72,3.69,1569703759.2
45.13,3.81,1569703759.3
44.59,3.89,1569703759.4
44.04,3.70,1569703759.5
43.52,3.67,1569703759.6
43.14,3.55,1569703759.7
42.81,3.46,1569703759.8
42.45,3.39,1569703759.9
42.12,3.27,1569703760.0
41.73,3.20,1569703760.1
41.40,3.10,1569703760.2
41.06,3.03,1569703760.3
40.72,2.90,1569703760.4
40.42,2.79,1569703760.5
40.09,2.73,1569703760.6
39.79,2.63,1569703760.7
39.43,2.49,1569703760.8
39.12,2.40,1569703760.9
38.92,2.34,1569703761.0
38.75,2.30,1569703761.1
38.64,2.26,1569703761.2
38.56,2.28,1569703761.3
38.60,2.28,1569703761.4
38.59,2.27,1569703761.5
38.57,2.26,1569703761.6
38.53,2.25,1569703761.7
38.51,2.22,1569703761.8
38.47,2.19,1569703761.9
38.45,2.19,1569703762.0
38.53,2.18,1569703762.1
38.52,2.13,1569703762.2
38.61,2.15,1569703762.3
38.70,2.17,1569703762.4
38.80,2.21,1569703762.5
38.98,2.31,1569703762.6
39.13,2.44,1569703762.7
39.41,2.67,1569703762.8
39.62,2.88,1569703762.9
39.84,3.09,1569703763.0
40.19,3.33,1569703763.1
40.41,3.54,1569703763.2
40.65,3.65,1569703763.3
40.83,3.71,1569703763.4
41.01,3.75,1569703763.5
41.14,3.83,1569703763.6
41.20,3.87,1569703763.7
41.31,3.91,1569703763.8
41.34,4.01,1569703763.9
41.49,4.12,1569703764.0
41.69,4.28,1569703764.1
41.99,4.47,1569703764.2
42.27,4.68,1569703764.3
42.54,4.88,1569703764.4
42.82,5.09,1569703764.5
43.16,5.28,1569703764.6
43.51,5.47,1569703764.7
43.69,5.70,1569703764.8
44.00,5.91,1569703764.9
44.29,6.20,1569703765.0
44.55,6.54,1569703765.1
44.67,6.97,1569703765.2
44.73,7.33,1569703765.3
44.82,7.53,1569703765.4
44.78,7.67,1569703765.5
44.78,7.57,1569703765.6
44.68,7.38,1569703765.7
44.42,7.08,1569703765.8
44.12,6.73,1569703765.9
43.72,6.39,1569703766.0
43.24,5.99,1569703766.1
42.73,5.67,1569703766.2
42.25,5.36,1569703766.3
41.86,5.07,1569703766.4
41.37,4.87,1569703766.5
40.98,4.66,1569703766.6
40.68,4.57,1569703766.7
40.24,4.55,1569703766.8
39.78,4.56,1569703766.9
39.35,4.56,1569703767.0
38.91,4.48,1569703767.1
38.45,4.49,1569703767.2
38.02,4.46,1569703767.3
37.66,4.41,1569703767.4
37.37,4.31,1569703767.5
37.07,4.28,1569703767.6
36.87,4.25,1569703767.7
36.69,4.25,1569703767.8
36.50,4.26,1569703767.9
36.36,4.30,1569703768.0
36.29,4.35,1569703768.1
36.22,4.32,1569703768.2
36.18,4.36,1569703768.3
36.22,4.34,1569703768.4
36.22,4.35,1569703768.5
36.24,4.35,1569703768.6
36.24,4.35,1569703768.7
36.21,4.35,1569703768.8
36.22,4.34,1569703768.9
36.13,4.35,1569703769.0
36.08,4.31,1569703769.1
36.05,4.30,1569703769.2
36.05,4.30,1569703769.3
36.10,4.36,1569703769.4
36.16,4.44,1569703769.5
36.26,4.46,1569703769.6
36.32,4.50,1569703769.7
36.32,4.56,1569703769.8
36.26,4.53,1569703769.9
36.11,4.44,1569703770.0
35.89,4.31,1569703770.1
35.70,4.21,1569703770.2
35.46,4.14,1569703770.3
35.20,4.04,1569703770.4
34.94,3.99,1569703770.5
34.68,3.99,1569703770.6
34.52,3.97,1569703770.7
34.38,3.97,1569703770.8
34.30,3.94,1569703770.9
34.27,3.99,1569703771.0
34.36,4.04,1569703771.1
34.59,4.08,1569703771.2
34.94,4.12,1569703771.3
35.18,4.20,1569703771.4
35.50,4.32,1569703771.5
35.90,4.39,1569703771.6
36.18,4.49,1569703771.7
36.39,4.56,1569703771.8
36.52,4.66,1569703771.9
36.76,4.67,1569703772.0
36.99,4.62,1569703772.1
37.18,4.64,1569703772.2
37.51,4.66,1569703772.3
37.90,4.64,1569703772.4
38.33,4.70,1569703772.5
38.81,4.87,1569703772.6
39.34,5.00,1569703772.7
39.83,5.03,1569703772.8
40.24,5.07,1569703772.9
40.64,5.18,1569703773.0
40.91,5.20,1569703773.1
41.02,5.13,1569703773.2
40.96,5.15,1569703773.3
40.84,5.19,1569703773.4
40.56,5.17,1569703773.5
40.12,5.05,1569703773.6
39.65,4.94,1569703773.7
39.24,4.80,1569703773.8
38.76,4.61,1569703773.9
38.28,4.43,1569703774.0
37.88,4.31,1569703774.1
37.50,4.22,1569703774.2
37.16,4.13,1569703774.3
36.82,4.12,1569703774.4
36.57,4.09,1569703774.5
36.33,4.04,1569703774.6
36.16,3.97,1569703774.7
36.09,3.97,1569703774.8
36.07,3.97,1569703774.9
36.09,3.95,1569703775.0
36.14,3.94,1569703775.1
36.22,3.97,1569703775.2
36.28,4.04,1569703775.3
36.32,4.08,1569703775.4
36.35,4.13,1569703775.5
36.36,4.15,1569703775.6
36.36,4.18,1569703775.7
36.36,4.21,1569703775.8
36.36,4.17,1569703775.9
36.33,4.12,1569703776.0
36.31,4.06,1569703776.1
36.24,4.04,1569703776.2
36.20,4.01,1569703776.3
36.19,4.01,1569703776.4
36.18,4.06,1569703776.5
36.23,4.09,1569703776.6
36.32,4.11,1569703776.7
36.47,4.17,1569703776.8
36.69,4.21,1569703776.9
36.97,4.21,1569703777.0
37.41,4.18,1569703777.1
37.95,4.29,1569703777.2
38.55,4.46,1569703777.3
39.29,4.55,1569703777.4
40.08,4.59,1569703777.5
40.94,4.65,1569703777.6
41.79,4.72,1569703777.7
42.77,4.70,1569703777.8
43.71,4.60,1569703777.9
44.57,4.59,1569703778.0
45.49,4.71,1569703778.1
46.23,4.70,1569703778.2
46.86,4.64,1569703778.3
47.35,4.53,1569703778.4
47.87,4.38,1569703778.5
48.34,4.17,1569703778.6
48.68,3.84,1569703778.7
49.14,3.68,1569703778.8
49.68,3.50,1569703778.9
50.32,3.32,1569703779.0
50.92,3.15,1569703779.1
51.46,3.01,1569703779.2
51.93,2.89,1569703779.3
52.44,2.70,1569703779.4
52.90,2.57,1569703779.5
53.14,2.48,1569703779.6
53.27,2.47,1569703779.7
53.44,2.44,1569703779.8
53.61,2.41,1569703779.9
53.61,2.44,1569703780.0
53.58,2.48,1569703780.1
53.55,2.54,1569703780.2
53.52,2.62,1569703780.3
53.49,2.69,1569703780.4
53.42,2.74,1569703780.5
53.30,2.80,1569703780.6
53.23,2.88,1569703780.7
53.17,2.91,1569703780.8
52.99,2.95,1569703780.9
52.74,3.04,1569703781.0
52.43,3.15,1569703781.1
52.04,3.27,1569703781.2
51.43,3.40,1569703781.3
50.80,3.58,1569703781.4
50.27,3.80,1569703781.5
49.54,4.09,1569703781.6
48.78,4.43,1569703781.7
47.86,4.78,1569703781.8
46.94,5.11,1569703781.9
45.87,5.45,1569703782.0
44.61,5.74,1569703782.1
43.55,5.92,1569703782.2
42.44,5.99,1569703782.3
41.45,6.02,1569703782.4
40.48,6.04,1569703782.5
39.49,6.01,1569703782.6
38.57,5.89,1569703782.7
37.69,5.66,1569703782.8
36.89,5.45,1569703782.9
36.08,5.24,1569703783.0
35.29,5.03,1569703783.1
34.52,4.78,1569703783.2
33.75,4.57,1569703783.3
32.97,4.38,1569703783.4
32.19,4.17,1569703783.5
31.66,3.84,1569703783.6
31.27,3.51,1569703783.7
31.13,3.20,1569703783.8
31.06,2.89,1569703783.9
31.05,2.68,1569703784.0
31.16,2.51,1569703784.1
31.19,2.49,1569703784.2
31.24,2.46,1569703784.3
31.23,2.45,1569703784.4
31.26,2.50,1569703784.5
31.26,2.51,1569703784.6
31.36,2.49,1569703784.7
31.46,2.45,1569703784.8
31.53,2.41,1569703784.9
31.55,2.40,1569703785.0
31.43,2.43,1569703785.1
31.37,2.48,1569703785.2
31.29,2.56,1569703785.3
31.18,2.62,1569703785.4
30.97,2.83,1569703785.5
30.71,3.16,1569703785.6
30.76,3.50,1569703785.7
30.95,3.88,1569703785.8
31.22,4.24,1569703785.9
31.66,4.66,1569703786.0
32.40,5.00,1569703786.1
33.43,5.16,1569703786.2
34.48,5.20,1569703786.3
35.54,5.15,1569703786.4
36.65,5.06,1569703786.5
37.81,4.87,1569703786.6
38.75,4.60,1569703786.7
39.56,4.33,1569703786.8
40.33,4.09,1569703786.9
41.01,3.84,1569703787.0
41.67,3.63,1569703787.1
42.27,3.41,1569703787.2
43.05,3.22,1569703787.3
43.89,2.96,1569703787.4
44.67,2.70,1569703787.5
45.46,2.58,1569703787.6
46.28,2.38,1569703787.7
47.06,2.27,1569703787.8
47.91,2.11,1569703787.9
48.86,2.02,1569703788.0
49.62,1.96,1569703788.1
50.37,1.78,1569703788.2
50.92,1.75,1569703788.3
51.37,1.67,1569703788.4
51.64,1.63,1569703788.5
51.66,1.65,1569703788.6
51.73,1.65,1569703788.7
51.80,1.63,1569703788.8
51.73,1.64,1569703788.9
51.52,1.76,1569703789.0
51.25,1.84,1569703789.1
50.88,1.98,1569703789.2
50.58,2.24,1569703789.3
49.92,2.63,1569703789.4
49.23,3.06,1569703789.5
48.63,3.49,1569703789.6
47.90,3.98,1569703789.7
47.19,4.37,1569703789.8
46.28,4.68,1569703789.9
45.48,4.94,1569703790.0
44.80,5.07,1569703790.1
44.13,5.14,1569703790.2
43.43,5.21,1569703790.3
42.74,5.32,1569703790.4
42.14,5.43,1569703790.5
41.55,5.51,1569703790.6
40.86,5.48,1569703790.7
40.04,5.42,1569703790.8
39.33,5.29,1569703790.9
38.71,5.12,1569703791.0
38.03,4.91,1569703791.1
37.42,4.70,1569703791.2
36.94,4.59,1569703791.3
36.60,4.46,1569703791.4
36.38,4.32,1569703791.5
36.16,4.24,1569703791.6
36.09,4.17,1569703791.7
36.09,4.15,1569703791.8
36.13,4.12,1569703791.9
36.09,4.16,1569703792.0
36.10,4.18,1569703792.1
36.11,4.20,1569703792.2
36.09,4.21,1569703792.3
36.04,4.18,1569703792.4
35.97,4.16,1569703792.5
36.04,4.13,1569703792.6
36.02,4.15,1569703792.7
36.05,4.18,1569703792.8
36.08,4.26,1569703792.9
36.19,4.35,1569703793.0
36.41,4.42,1569703793.1
36.69,4.54,1569703793.2
37.21,4.55,1569703793.3
37.85,4.47,1569703793.4
38.61,4.32,1569703793.5
39.52,4.15,1569703793.6
40.53,4.01,1569703793.7
41.67,3.80,1569703793.8
42.80,3.63,1569703793.9
43.93,3.53,1569703794.0
45.10,3.40,1569703794.1
46.18,3.28,1569703794.2
47.23,3.07,1569703794.3
48.21,2.99,1569703794.4
48.99,2.87,1569703794.5
49.77,2.71,1569703794.6
50.51,2.60,1569703794.7
51.24,2.46,1569703794.8
51.82,2.42,1569703794.9
52.29,2.22,1569703795.0
52.78,2.15,1569703795.1
53.12,2.08,1569703795.2
53.33,2.02,1569703795.3
53.43,1.99,1569703795.4
53.51,1.95,1569703795.5
53.50,1.93,1569703795.6
53.48,1.88,1569703795.7
53.46,1.84,1569703795.8
53.46,1.83,1569703795.9
53.33,1.86,1569703796.0
53.09,1.92,1569703796.1
52.76,1.99,1569703796.2
52.36,2.13,1569703796.3
51.56,2.30,1569703796.4
50.60,2.45,1569703796.5
49.61,2.61,1569703796.6
48.67,2.73,1569703796.7
47.68,2.93,1569703796.8
46.55,3.05,1569703796.9
45.85,3.18,1569703797.0
45.18,3.26,1569703797.1
44.59,3.40,1569703797.2
43.91,3.52,1569703797.3
43.35,3.50,1569703797.4
42.84,3.49,1569703797.5
42.16,3.45,1569703797.6
41.53,3.49,1569703797.7
40.98,3.26,1569703797.8
40.56,3.04,1569703797.9
40.13,2.87,1569703798.0
39.84,2.73,1569703798.1
39.66,2.62,1569703798.2
39.49,2.43,1569703798.3
39.34,2.42,1569703798.4
39.17,2.41,1569703798.5
39.02,2.41,1569703798.6
38.88,2.37,1569703798.7
38.72,2.32,1569703798.8
38.68,2.35,1569703798.9
38.58,2.36,1569703799.0
38.53,2.34,1569703799.1
38.53,2.30,1569703799.2
38.53,2.32,1569703799.3
38.61,2.34,1569703799.4
38.61,2.33,1569703799.5
38.62,2.31,1569703799.6
38.65,2.36,1569703799.7
38.71,2.43,1569703799.8
38.87,2.45,1569703799.9
39.05,2.49,1569703800.0
39.26,2.54,1569703800.1
39.66,2.66,1569703800.2
40.18,2.76,1569703800.3
40.82,2.91,1569703800.4
41.60,3.11,1569703800.5
42.45,3.34,1569703800.6
43.33,3.55,1569703800.7
44.31,3.76,1569703800.8
45.17,3.90,1569703800.9
45.97,4.04,1569703801.0
46.69,4.19,1569703801.1
47.29,4.26,1569703801.2
47.85,4.36,1569703801.3
48.25,4.44,1569703801.4
48.74,4.62,1569703801.5
49.18,4.80,1569703801.6
49.41,4.93,1569703801.7
49.70,5.11,1569703801.8
49.98,5.27,1569703801.9
50.27,5.41,1569703802.0
50.36,5.57,1569703802.1
50.43,5.64,1569703802.2
50.54,5.68,1569703802.3
50.62,5.70,1569703802.4
50.61,5.63,1569703802.5
50.39,5.54,1569703802.6
50.10,5.38,1569703802.7
49.65,5.28,1569703802.8
48.99,5.17,1569703802.9
48.14,5.07,1569703803.0
47.19,4.96,1569703803.1
46.20,4.92,1569703803.2
45.15,4.95,1569703803.3
44.12,4.94,1569703803.4
43.20,4.94,1569703803.5
42.37,4.96,1569703803.6
41.54,5.07,1569703803.7
40.70,5.13,1569703803.8
40.07,5.08,1569703803.9
39.37,5.04,1569703804.0
38.67,5.03,1569703804.1
37.98,5.02,1569703804.2
37.54,4.95,1569703804.3
37.19,4.83,1569703804.4
36.79,4.71,1569703804.5
36.53,4.62,1569703804.6
36.31,4.55,1569703804.7
36.21,4.43,1569703804.8
36.01,4.36,1569703804.9
35.85,4.35,1569703805.0
35.75,4.38,1569703805.1
35.69,4.36,1569703805.2
35.68,4.35,1569703805.3
35.62,4.33,1569703805.4
35.59,4.32,1569703805.5
35.59,4.34,1569703805.6
35.60,4.38,1569703805.7
35.63,4.43,1569703805.8
35.69,4.42,1569703805.9
35.73,4.45,1569703806.0
35.87,4.49,1569703806.1
36.08,4.52,1569703806.2
36.39,4.53,1569703806.3
36.75,4.62,1569703806.4
37.13,4.67,1569703806.5
37.60,4.73,1569703806.6
38.04,4.74,1569703806.7
38.47,4.72,1569703806.8
38.87,4.71,1569703806.9
39.30,4.64,1569703807.0
39.39,4.97,1569703807.1
39.83,4.88,1569703807.2
40.21,4.83,1569703807.3
40.56,4.76,1569703807.4
40.95,4.66,1569703807.5
41.28,4.57,1569703807.6
41.93,4.13,1569703807.7
42.29,4.11,1569703807.8
42.78,4.12,1569703807.9
43.44,4.15,1569703808.0
44.06,4.22,1569703808.1
44.69,4.29,1569703808.2
45.39,4.31,1569703808.3
46.11,4.36,1569703808.4
46.60,4.30,1569703808.5
46.77,4.28,1569703808.6
46.87,4.24,1569703808.7
46.76,4.23,1569703808.8
46.45,4.25,1569703808.9
45.82,4.26,1569703809.0
45.22,4.29,1569703809.1
44.49,4.25,1569703809.2
43.75,4.18,1569703809.3
43.02,4.07,1569703809.4
42.25,3.91,1569703809.5
41.53,3.75,1569703809.6
40.77,3.59,1569703809.7
40.11,3.53,1569703809.8
39.40,3.55,1569703809.9
38.81,3.58,1569703810.0
38.31,3.70,1569703810.1
37.94,3.83,1569703810.2
37.72,4.00,1569703810.3
37.57,4.08,1569703810.4
37.49,4.10,1569703810.5
37.41,4.16,1569703810.6
37.32,4.17,1569703810.7
37.23,4.14,1569703810.8
37.12,4.11,1569703810.9
37.00,4.14,1569703811.0
36.83,4.17,1569703811.1
36.70,4.16,1569703811.2
36.61,4.18,1569703811.3
36.52,4.22,1569703811.4
36.43,4.22,1569703811.5
36.40,4.17,1569703811.6
36.41,4.16,1569703811.7
36.41,4.18,1569703811.8
36.39,4.18,1569703811.9
36.37,4.17,1569703812.0
36.33,4.19,1569703812.1
36.33,4.22,1569703812.2
36.36,4.26,1569703812.3
36.45,4.28,1569703812.4
36.58,4.31,1569703812.5
36.79,4.33,1569703812.6
37.07,4.32,1569703812.7
37.36,4.33,1569703812.8
37.64,4.30,1569703812.9
38.03,4.28,1569703813.0
38.42,4.25,1569703813.1
38.84,4.16,1569703813.2
39.19,4.15,1569703813.3
39.52,4.11,1569703813.4
39.91,4.09,1569703813.5
40.25,4.05,1569703813.6
40.52,3.99,1569703813.7
40.65,4.01,1569703813.8
40.68,3.98,1569703813.9
40.66,3.96,1569703814.0
40.50,3.97,1569703814.1
40.23,4.01,1569703814.2
39.88,4.01,1569703814.3
39.60,4.08,1569703814.4
39.41,4.11,1569703814.5
39.33,4.22,1569703814.6
39.33,4.30,1569703814.7
39.43,4.30,1569703814.8
39.61,4.35,1569703814.9
39.86,4.29,1569703815.0
40.11,4.19,1569703815.1
40.33,4.07,1569703815.2
40.59,3.90,1569703815.3
40.81,3.74,1569703815.4
41.12,3.53,1569703815.5
41.41,3.36,1569703815.6
41.78,3.24,1569703815.7
42.08,3.08,1569703815.8
42.20,3.02,1569703815.9
42.24,3.00,1569703816.0
42.13,3.09,1569703816.1
41.96,3.18,1569703816.2
41.64,3.31,1569703816.3
41.27,3.47,1569703816.4
40.93,3.62,1569703816.5
40.51,3.77,1569703816.6
40.14,3.87,1569703816.7
39.70,4.02,1569703816.8
39.29,4.15,1569703816.9
38.92,4.23,1569703817.0
38.50,4.29,1569703817.1
38.16,4.35,1569703817.2
37.84,4.42,1569703817.3
37.52,4.47,1569703817.4
37.25,4.47,1569703817.5
36.93,4.48,1569703817.6
36.74,4.48,1569703817.7
36.56,4.45,1569703817.8
