x,y,time
18.95,18.94,1569797357.9
19.03,18.79,1569797358.0
19.26,18.66,1569797358.1
19.47,18.50,1569797358.2
19.84,18.38,1569797358.3
20.23,18.28,1569797358.4
20.64,18.25,1569797358.5
21.08,18.21,1569797358.6
21.41,18.12,1569797358.7
21.78,18.10,1569797358.8
22.04,18.19,1569797358.9
22.30,18.16,1569797359.0
22.66,18.17,1569797359.1
22.94,18.21,1569797359.2
23.21,18.31,1569797359.3
23.43,18.34,1569797359.4
23.66,18.31,1569797359.5
23.84,18.40,1569797359.6
23.90,18.45,1569797359.7
23.92,18.48,1569797359.8
24.01,18.42,1569797359.9
24.05,18.46,1569797360.0
24.10,18.53,1569797360.1
24.08,18.49,1569797360.2
23.99,18.44,1569797360.3
23.83,18.37,1569797360.4
23.56,18.46,1569797360.5
23.27,18.44,1569797360.6
22.83,18.40,1569797360.7
22.37,18.52,1569797360.8
22.00,18.74,1569797360.9
21.69,19.01,1569797361.0
21.35,19.30,1569797361.1
21.01,19.68,1569797361.2
20.70,20.16,1569797361.3
20.43,20.57,1569797361.4
20.06,20.91,1569797361.5
19.63,21.27,1569797361.6
19.12,21.55,1569797361.7
18.79,21.82,1569797361.8
18.53,22.03,1569797361.9
18.26,22.19,1569797362.0
18.07,22.33,1569797362.1
17.95,22.38,1569797362.2
17.99,22.39,1569797362.3
17.92,22.38,1569797362.4
17.83,22.33,1569797362.5
17.82,22.35,1569797362.6
17.80,22.33,1569797362.7
17.79,22.37,1569797362.8
17.78,22.39,1569797362.9
17.81,22.37,1569797363.0
17.78,22.28,1569797363.1
17.71,22.20,1569797363.2
17.67,22.12,1569797363.3
17.59,22.06,1569797363.4
17.53,21.99,1569797363.5
17.43,21.93,1569797363.6
17.41,21.94,1569797363.7
17.51,21.95,1569797363.8
17.59,21.99,1569797363.9
17.73,22.02,1569797364.0
17.95,22.01,1569797364.1
18.19,21.94,1569797364.2
18.52,21.87,1569797364.3
18.74,21.74,1569797364.4
19.00,21.61,1569797364.5
19.20,21.47,1569797364.6
19.21,21.44,1569797364.7
19.23,21.47,1569797364.8
19.24,21.59,1569797364.9
19.20,21.69,1569797365.0
19.09,21.79,1569797365.1
18.83,21.89,1569797365.2
18.70,21.90,1569797365.3
18.36,21.93,1569797365.4
17.95,21.94,1569797365.5
17.63,21.96,1569797365.6
17.30,21.99,1569797365.7
17.12,22.08,1569797365.8
16.86,22.16,1569797365.9
16.62,22.43,1569797366.0
16.37,22.50,1569797366.1
16.01,22.57,1569797366.2
15.65,22.56,1569797366.3
15.18,22.52,1569797366.4
14.71,22.58,1569797366.5
14.46,22.34,1569797366.6
14.25,22.22,1569797366.7
14.10,22.21,1569797366.8
13.95,22.27,1569797366.9
14.00,22.22,1569797367.0
