x,y,time
13.11,21.91,1569707823.3
14.02,21.73,1569707823.4
14.87,21.58,1569707823.5
15.86,21.52,1569707823.6
16.85,21.41,1569707823.7
17.70,21.36,1569707823.8
18.51,21.46,1569707823.9
19.42,21.63,1569707824.0
20.26,21.84,1569707824.1
20.98,22.07,1569707824.2
21.65,22.28,1569707824.3
22.12,22.63,1569707824.4
22.54,22.93,1569707824.5
22.67,23.28,1569707824.6
22.80,23.52,1569707824.7
22.91,23.75,1569707824.8
22.86,23.97,1569707824.9
22.85,24.04,1569707825.0
22.85,24.04,1569707825.1
22.87,24.05,1569707825.2
22.90,24.04,1569707825.3
22.90,24.05,1569707825.4
22.95,24.03,1569707825.5
23.00,23.99,1569707825.6
23.08,24.01,1569707825.7
23.14,23.97,1569707825.8
23.12,23.97,1569707825.9
23.11,23.97,1569707826.0
23.09,24.00,1569707826.1
23.05,24.03,1569707826.2
23.02,24.06,1569707826.3
23.00,24.08,1569707826.4
23.02,24.05,1569707826.5
22.97,23.99,1569707826.6
22.93,23.86,1569707826.7
22.86,23.75,1569707826.8
22.77,23.57,1569707826.9
22.69,23.41,1569707827.0
22.66,23.29,1569707827.1
22.68,23.21,1569707827.2
22.66,23.17,1569707827.3
22.64,23.14,1569707827.4
22.63,23.13,1569707827.5
22.63,23.10,1569707827.6
22.51,23.07,1569707827.7
22.42,23.05,1569707827.8
22.28,22.97,1569707827.9
22.22,22.92,1569707828.0
22.10,22.83,1569707828.1
21.96,22.75,1569707828.2
21.79,22.59,1569707828.3
21.49,22.37,1569707828.4
21.16,22.17,1569707828.5
20.64,21.92,1569707828.6
20.00,21.68,1569707828.7
19.25,21.48,1569707828.8
18.48,21.39,1569707828.9
17.70,21.40,1569707829.0
16.85,21.47,1569707829.1
15.84,21.64,1569707829.2
14.86,21.83,1569707829.3
13.79,22.11,1569707829.4
12.78,22.48,1569707829.5
11.70,22.85,1569707829.6
10.60,23.27,1569707829.7
9.61,23.68,1569707829.8
8.55,24.16,1569707829.9
7.53,24.54,1569707830.0
6.37,24.80,1569707830.1
5.25,24.97,1569707830.2
4.29,25.09,1569707830.3
3.42,25.17,1569707830.4
2.72,25.12,1569707830.5
2.13,25.07,1569707830.6
1.65,25.00,1569707830.7
1.31,24.97,1569707830.8
0.98,24.85,1569707830.9
0.72,24.77,1569707831.0
0.50,24.71,1569707831.1
0.36,24.61,1569707831.2
0.33,24.49,1569707831.3
0.27,24.39,1569707831.4
0.26,24.38,1569707831.5
0.27,24.37,1569707831.6
0.37,24.39,1569707831.7
0.51,24.45,1569707831.8
0.58,24.55,1569707831.9
0.67,24.64,1569707832.0
0.78,24.68,1569707832.1
0.92,24.66,1569707832.2
1.01,24.69,1569707832.3
1.01,24.76,1569707832.4
1.10,24.80,1569707832.5
1.20,24.80,1569707832.6
1.27,24.81,1569707832.7
1.33,24.87,1569707832.8
1.36,24.89,1569707832.9
1.42,24.80,1569707833.0
1.41,24.78,1569707833.1
1.38,24.76,1569707833.2
1.25,24.72,1569707833.3
1.03,24.65,1569707833.4
0.90,24.59,1569707833.5
0.76,24.57,1569707833.6
0.57,24.59,1569707833.7
0.47,24.56,1569707833.8
0.41,24.57,1569707833.9
0.41,24.61,1569707834.0
0.38,24.66,1569707834.1
0.39,24.68,1569707834.2
0.47,24.67,1569707834.3
0.59,24.71,1569707834.4
0.87,24.73,1569707834.5
1.25,24.74,1569707834.6
1.73,24.72,1569707834.7
2.45,24.64,1569707834.8
3.29,24.55,1569707834.9
4.05,24.32,1569707835.0
4.60,24.02,1569707835.1
5.16,23.55,1569707835.2
5.66,22.89,1569707835.3
5.91,22.15,1569707835.4
6.13,21.31,1569707835.5
6.35,20.45,1569707835.6
6.73,19.47,1569707835.7
7.06,18.47,1569707835.8
7.41,17.57,1569707835.9
7.77,16.63,1569707836.0
8.02,15.56,1569707836.1
8.40,14.51,1569707836.2
8.75,13.43,1569707836.3
8.98,12.22,1569707836.4
9.14,10.98,1569707836.5
9.39,9.84,1569707836.6
9.85,8.83,1569707836.7
10.36,7.87,1569707836.8
10.63,6.90,1569707836.9
11.45,6.38,1569707837.0
12.39,5.99,1569707837.1
13.32,5.73,1569707837.2
14.14,5.55,1569707837.3
14.83,5.57,1569707837.4
15.92,5.77,1569707837.5
16.63,5.79,1569707837.6
17.26,5.76,1569707837.7
17.78,5.62,1569707837.8
18.32,5.49,1569707837.9
18.86,5.18,1569707838.0
19.26,4.87,1569707838.1
19.56,4.57,1569707838.2
19.79,4.24,1569707838.3
20.12,4.00,1569707838.4
20.34,3.74,1569707838.5
20.58,3.55,1569707838.6
20.74,3.34,1569707838.7
20.97,3.12,1569707838.8
21.20,2.93,1569707838.9
21.38,2.72,1569707839.0
21.59,2.49,1569707839.1
21.71,2.27,1569707839.2
21.88,2.08,1569707839.3
21.96,1.94,1569707839.4
22.06,1.82,1569707839.5
22.15,1.80,1569707839.6
22.21,1.80,1569707839.7
22.28,1.84,1569707839.8
22.33,1.85,1569707839.9
22.39,1.89,1569707840.0
22.42,1.96,1569707840.1
22.39,1.93,1569707840.2
22.35,1.94,1569707840.3
22.38,1.94,1569707840.4
22.37,1.94,1569707840.5
22.35,1.96,1569707840.6
22.37,1.92,1569707840.7
22.44,1.95,1569707840.8
22.45,1.94,1569707840.9
22.35,1.91,1569707841.0
22.28,1.94,1569707841.1
22.22,1.92,1569707841.2
22.08,1.95,1569707841.3
21.93,1.95,1569707841.4
21.84,1.97,1569707841.5
21.73,2.01,1569707841.6
21.67,2.06,1569707841.7
21.66,2.10,1569707841.8
21.65,2.15,1569707841.9
21.71,2.18,1569707842.0
21.76,2.17,1569707842.1
21.81,2.17,1569707842.2
21.90,2.13,1569707842.3
21.84,2.10,1569707842.4
21.84,2.01,1569707842.5
21.74,1.99,1569707842.6
21.67,1.95,1569707842.7
21.70,1.91,1569707842.8
21.71,1.84,1569707842.9
21.87,1.82,1569707843.0
21.95,1.80,1569707843.1
22.12,1.77,1569707843.2
22.25,1.74,1569707843.3
22.29,1.77,1569707843.4
22.33,1.87,1569707843.5
22.29,1.90,1569707843.6
22.31,2.06,1569707843.7
22.33,2.29,1569707843.8
22.42,2.64,1569707843.9
22.43,2.90,1569707844.0
22.40,3.19,1569707844.1
22.39,3.60,1569707844.2
22.39,3.99,1569707844.3
22.43,4.41,1569707844.4
22.35,4.81,1569707844.5
22.39,5.26,1569707844.6
22.46,5.73,1569707844.7
22.50,6.14,1569707844.8
22.53,6.55,1569707844.9
22.41,6.89,1569707845.0
22.39,7.21,1569707845.1
22.27,7.50,1569707845.2
22.20,7.61,1569707845.3
22.14,7.67,1569707845.4
21.97,7.57,1569707845.5
21.84,7.34,1569707845.6
21.60,7.08,1569707845.7
21.39,6.64,1569707845.8
21.02,6.20,1569707845.9
20.64,5.70,1569707846.0
20.24,5.21,1569707846.1
19.76,4.78,1569707846.2
19.25,4.35,1569707846.3
18.81,4.15,1569707846.4
18.41,4.02,1569707846.5
17.98,4.02,1569707846.6
17.64,4.01,1569707846.7
17.48,4.03,1569707846.8
17.45,4.06,1569707846.9
17.45,4.10,1569707847.0
17.54,4.18,1569707847.1
17.73,4.28,1569707847.2
17.99,4.60,1569707847.3
18.27,5.00,1569707847.4
18.59,5.44,1569707847.5
18.89,5.90,1569707847.6
19.14,6.44,1569707847.7
19.25,6.99,1569707847.8
19.24,7.46,1569707847.9
19.16,7.82,1569707848.0
19.05,8.10,1569707848.1
18.97,8.26,1569707848.2
19.07,8.31,1569707848.3
19.33,8.16,1569707848.4
19.66,7.90,1569707848.5
19.99,7.57,1569707848.6
20.25,7.13,1569707848.7
20.35,6.62,1569707848.8
20.24,6.01,1569707848.9
20.09,5.41,1569707849.0
19.78,4.83,1569707849.1
19.34,4.28,1569707849.2
18.85,3.83,1569707849.3
18.37,3.55,1569707849.4
17.79,3.36,1569707849.5
17.07,3.34,1569707849.6
16.46,3.42,1569707849.7
15.97,3.57,1569707849.8
15.44,3.73,1569707849.9
15.00,3.86,1569707850.0
14.65,4.00,1569707850.1
14.45,4.14,1569707850.2
14.11,4.10,1569707850.3
13.91,4.09,1569707850.4
13.80,4.12,1569707850.5
13.72,4.07,1569707850.6
13.62,3.90,1569707850.7
13.32,3.61,1569707850.8
13.12,3.45,1569707850.9
12.64,3.32,1569707851.0
12.05,3.14,1569707851.1
11.41,3.01,1569707851.2
10.81,3.01,1569707851.3
10.34,3.07,1569707851.4
9.91,3.00,1569707851.5
9.31,2.77,1569707851.6
8.68,2.55,1569707851.7
8.01,2.33,1569707851.8
7.25,2.18,1569707851.9
6.36,2.00,1569707852.0
5.63,1.95,1569707852.1
5.10,2.02,1569707852.2
4.70,2.07,1569707852.3
4.43,2.08,1569707852.4
4.25,2.00,1569707852.5
4.17,1.94,1569707852.6
4.00,1.86,1569707852.7
3.85,1.78,1569707852.8
3.77,1.67,1569707852.9
3.63,1.62,1569707853.0
3.36,1.60,1569707853.1
3.08,1.58,1569707853.2
2.83,1.64,1569707853.3
2.50,1.70,1569707853.4
2.26,1.74,1569707853.5
2.01,1.73,1569707853.6
1.82,1.75,1569707853.7
1.63,1.76,1569707853.8
1.33,1.72,1569707853.9
1.20,1.69,1569707854.0
1.00,1.73,1569707854.1
0.79,1.79,1569707854.2
0.61,1.84,1569707854.3
0.52,1.88,1569707854.4
0.49,1.91,1569707854.5
0.44,1.91,1569707854.6
0.35,1.89,1569707854.7
0.32,1.89,1569707854.8
0.30,1.91,1569707854.9
0.29,1.93,1569707855.0
0.27,1.94,1569707855.1
0.25,1.95,1569707855.2
0.31,1.91,1569707855.3
0.39,1.89,1569707855.4
0.45,1.91,1569707855.5
0.75,1.86,1569707855.6
1.06,1.88,1569707855.7
1.50,1.90,1569707855.8
1.90,1.99,1569707855.9
2.43,2.08,1569707856.0
3.13,2.21,1569707856.1
3.79,2.41,1569707856.2
4.51,2.59,1569707856.3
5.16,2.86,1569707856.4
5.75,3.12,1569707856.5
6.28,3.60,1569707856.6
6.66,4.03,1569707856.7
6.96,4.58,1569707856.8
7.28,5.29,1569707856.9
7.69,6.06,1569707857.0
8.07,6.72,1569707857.1
8.42,7.13,1569707857.2
8.78,7.53,1569707857.3
9.04,7.81,1569707857.4
9.23,7.87,1569707857.5
9.30,7.77,1569707857.6
9.31,7.70,1569707857.7
9.27,7.51,1569707857.8
9.04,7.17,1569707857.9
8.87,6.75,1569707858.0
8.72,6.24,1569707858.1
8.64,5.64,1569707858.2
8.71,5.05,1569707858.3
8.92,4.58,1569707858.4
9.34,4.20,1569707858.5
9.81,3.92,1569707858.6
10.36,3.67,1569707858.7
11.02,3.54,1569707858.8
11.80,3.45,1569707858.9
12.46,3.40,1569707859.0
13.29,3.39,1569707859.1
14.00,3.38,1569707859.2
14.79,3.43,1569707859.3
15.45,3.52,1569707859.4
16.00,3.62,1569707859.5
16.54,3.75,1569707859.6
16.92,3.83,1569707859.7
17.29,3.85,1569707859.8
17.45,3.88,1569707859.9
17.55,3.90,1569707860.0
17.59,3.93,1569707860.1
17.65,3.93,1569707860.2
17.64,3.97,1569707860.3
17.63,4.04,1569707860.4
17.63,4.10,1569707860.5
17.57,4.13,1569707860.6
17.51,4.08,1569707860.7
17.35,3.99,1569707860.8
17.14,3.90,1569707860.9
16.85,3.76,1569707861.0
16.57,3.58,1569707861.1
16.36,3.34,1569707861.2
16.14,3.12,1569707861.3
15.92,2.97,1569707861.4
15.77,2.76,1569707861.5
15.65,2.60,1569707861.6
15.50,2.55,1569707861.7
15.29,2.52,1569707861.8
15.18,2.50,1569707861.9
15.14,2.41,1569707862.0
15.15,2.34,1569707862.1
15.25,2.25,1569707862.2
15.42,2.08,1569707862.3
15.50,1.90,1569707862.4
15.55,1.76,1569707862.5
15.63,1.64,1569707862.6
15.64,1.56,1569707862.7
15.59,1.55,1569707862.8
15.56,1.56,1569707862.9
15.60,1.61,1569707863.0
15.60,1.67,1569707863.1
15.58,1.78,1569707863.2
15.57,1.94,1569707863.3
15.58,2.03,1569707863.4
15.60,2.09,1569707863.5
15.58,2.17,1569707863.6
15.55,2.25,1569707863.7
15.50,2.31,1569707863.8
15.45,2.30,1569707863.9
15.39,2.31,1569707864.0
15.29,2.35,1569707864.1
15.24,2.34,1569707864.2
15.20,2.36,1569707864.3
15.21,2.34,1569707864.4
15.15,2.28,1569707864.5
15.13,2.30,1569707864.6
15.15,2.25,1569707864.7
15.07,2.24,1569707864.8
15.08,2.13,1569707864.9
15.05,2.09,1569707865.0
14.96,2.10,1569707865.1
14.90,2.01,1569707865.2
14.79,2.04,1569707865.3
14.82,2.13,1569707865.4
14.74,2.31,1569707865.5
14.77,2.53,1569707865.6
14.80,2.69,1569707865.7
14.95,3.07,1569707865.8
15.19,3.47,1569707865.9
15.34,4.00,1569707866.0
15.53,4.63,1569707866.1
15.54,5.34,1569707866.2
15.68,6.22,1569707866.3
15.46,7.07,1569707866.4
15.25,7.94,1569707866.5
14.87,8.60,1569707866.6
14.48,9.10,1569707866.7
14.38,9.52,1569707866.8
14.27,9.84,1569707866.9
14.22,9.85,1569707867.0
14.34,9.84,1569707867.1
14.69,9.79,1569707867.2
15.02,9.67,1569707867.3
15.10,9.37,1569707867.4
15.12,8.84,1569707867.5
15.24,8.43,1569707867.6
14.99,7.76,1569707867.7
14.59,7.12,1569707867.8
14.15,6.47,1569707867.9
13.67,5.87,1569707868.0
13.12,5.35,1569707868.1
12.35,4.85,1569707868.2
11.65,4.45,1569707868.3
10.89,4.04,1569707868.4
10.00,3.70,1569707868.5
9.17,3.39,1569707868.6
8.34,3.10,1569707868.7
7.76,2.92,1569707868.8
7.22,2.71,1569707868.9
6.78,2.48,1569707869.0
6.53,2.42,1569707869.1
6.45,2.36,1569707869.2
6.51,2.41,1569707869.3
6.60,2.40,1569707869.4
6.77,2.50,1569707869.5
7.07,2.65,1569707869.6
7.38,2.70,1569707869.7
7.45,2.70,1569707869.8
7.38,2.66,1569707869.9
7.36,2.73,1569707870.0
7.17,2.77,1569707870.1
6.87,2.77,1569707870.2
6.46,2.73,1569707870.3
6.10,2.75,1569707870.4
5.79,2.81,1569707870.5
5.37,2.82,1569707870.6
5.02,2.79,1569707870.7
4.65,2.81,1569707870.8
4.31,2.76,1569707870.9
3.96,2.73,1569707871.0
3.54,2.65,1569707871.1
3.13,2.50,1569707871.2
2.58,2.42,1569707871.3
2.09,2.32,1569707871.4
1.59,2.29,1569707871.5
1.14,2.29,1569707871.6
0.84,2.26,1569707871.7
0.56,2.23,1569707871.8
0.46,2.20,1569707871.9
0.37,2.19,1569707872.0
0.37,2.16,1569707872.1
0.43,2.12,1569707872.2
0.45,2.09,1569707872.3
0.51,2.13,1569707872.4
0.65,2.14,1569707872.5
0.90,2.21,1569707872.6
1.20,2.28,1569707872.7
1.50,2.39,1569707872.8
1.94,2.51,1569707872.9
2.39,2.66,1569707873.0
2.83,2.82,1569707873.1
3.28,2.97,1569707873.2
3.57,3.10,1569707873.3
4.06,3.33,1569707873.4
4.35,3.70,1569707873.5
4.58,4.00,1569707873.6
4.94,4.48,1569707873.7
5.37,5.09,1569707873.8
5.75,6.20,1569707873.9
6.40,7.14,1569707874.0
7.20,7.97,1569707874.1
8.02,8.82,1569707874.2
8.88,9.68,1569707874.3
9.78,10.36,1569707874.4
10.89,10.65,1569707874.5
11.74,11.09,1569707874.6
12.45,11.44,1569707874.7
13.25,11.77,1569707874.8
13.75,11.88,1569707874.9
13.89,11.91,1569707875.0
14.12,11.89,1569707875.1
14.13,11.66,1569707875.2
14.11,11.41,1569707875.3
13.90,11.11,1569707875.4
13.74,10.79,1569707875.5
13.76,10.56,1569707875.6
13.74,10.28,1569707875.7
13.70,10.13,1569707875.8
13.74,10.01,1569707875.9
13.97,10.03,1569707876.0
14.10,9.99,1569707876.1
14.14,9.78,1569707876.2
14.18,9.57,1569707876.3
14.39,9.24,1569707876.4
14.59,8.81,1569707876.5
14.82,8.22,1569707876.6
15.25,7.66,1569707876.7
15.69,7.11,1569707876.8
16.17,6.62,1569707876.9
16.54,6.05,1569707877.0
16.89,5.60,1569707877.1
17.21,5.19,1569707877.2
17.51,4.88,1569707877.3
17.93,4.67,1569707877.4
18.22,4.39,1569707877.5
18.53,4.21,1569707877.6
18.86,4.04,1569707877.7
19.11,3.78,1569707877.8
19.49,3.61,1569707877.9
19.84,3.36,1569707878.0
20.25,3.17,1569707878.1
20.63,2.93,1569707878.2
21.01,2.67,1569707878.3
21.35,2.46,1569707878.4
21.45,2.16,1569707878.5
21.58,2.02,1569707878.6
21.67,1.87,1569707878.7
21.74,1.82,1569707878.8
21.77,1.79,1569707878.9
21.93,1.86,1569707879.0
22.02,1.92,1569707879.1
22.00,1.92,1569707879.2
22.05,1.92,1569707879.3
21.99,1.94,1569707879.4
22.01,1.95,1569707879.5
21.83,1.93,1569707879.6
21.76,1.89,1569707879.7
21.66,1.87,1569707879.8
21.55,1.84,1569707879.9
21.55,1.81,1569707880.0
21.43,1.79,1569707880.1
21.42,1.76,1569707880.2
21.42,1.76,1569707880.3
21.47,1.76,1569707880.4
21.49,1.77,1569707880.5
21.54,1.75,1569707880.6
21.60,1.75,1569707880.7
21.64,1.78,1569707880.8
21.78,1.78,1569707880.9
21.93,1.80,1569707881.0
21.99,1.79,1569707881.1
22.00,1.77,1569707881.2
21.99,1.77,1569707881.3
21.99,1.79,1569707881.4
21.90,1.85,1569707881.5
21.80,1.90,1569707881.6
21.69,1.99,1569707881.7
21.56,2.15,1569707881.8
21.56,2.28,1569707881.9
21.49,2.44,1569707882.0
21.48,2.61,1569707882.1
21.34,2.75,1569707882.2
21.32,2.98,1569707882.3
21.27,3.16,1569707882.4
21.10,3.41,1569707882.5
21.01,3.62,1569707882.6
20.82,3.76,1569707882.7
20.72,3.93,1569707882.8
20.57,3.98,1569707882.9
20.50,4.03,1569707883.0
20.54,3.94,1569707883.1
20.55,3.81,1569707883.2
20.70,3.79,1569707883.3
20.89,3.70,1569707883.4
21.07,3.59,1569707883.5
21.24,3.47,1569707883.6
21.39,3.35,1569707883.7
21.58,3.31,1569707883.8
21.66,3.17,1569707883.9
21.69,3.04,1569707884.0
21.76,2.93,1569707884.1
21.85,2.86,1569707884.2
21.97,2.87,1569707884.3
22.12,2.81,1569707884.4
22.33,2.84,1569707884.5
22.60,2.94,1569707884.6
22.87,3.11,1569707884.7
23.14,3.38,1569707884.8
23.38,3.74,1569707884.9
23.70,4.19,1569707885.0
24.01,4.69,1569707885.1
24.22,5.24,1569707885.2
24.31,5.81,1569707885.3
24.24,6.36,1569707885.4
24.07,6.81,1569707885.5
23.65,7.16,1569707885.6
23.19,7.46,1569707885.7
22.93,7.70,1569707885.8
22.79,7.83,1569707885.9
22.90,7.89,1569707886.0
22.99,7.89,1569707886.1
23.30,7.95,1569707886.2
23.52,7.92,1569707886.3
23.65,7.82,1569707886.4
23.71,7.55,1569707886.5
23.57,7.23,1569707886.6
23.62,6.91,1569707886.7
23.51,6.47,1569707886.8
23.46,5.97,1569707886.9
23.29,5.41,1569707887.0
23.04,4.95,1569707887.1
22.84,4.50,1569707887.2
22.49,4.03,1569707887.3
22.25,3.62,1569707887.4
22.00,3.27,1569707887.5
21.89,3.03,1569707887.6
21.92,2.83,1569707887.7
22.02,2.69,1569707887.8
22.26,2.54,1569707887.9
22.46,2.38,1569707888.0
22.71,2.34,1569707888.1
22.86,2.32,1569707888.2
22.90,2.36,1569707888.3
22.86,2.32,1569707888.4
22.69,2.47,1569707888.5
22.41,2.65,1569707888.6
22.13,2.81,1569707888.7
21.90,2.91,1569707888.8
21.78,2.95,1569707888.9
21.48,3.12,1569707889.0
21.18,3.21,1569707889.1
21.07,3.24,1569707889.2
21.06,3.26,1569707889.3
21.03,3.32,1569707889.4
21.00,3.45,1569707889.5
21.19,3.61,1569707889.6
21.35,3.71,1569707889.7
21.43,3.84,1569707889.8
21.47,4.06,1569707889.9
21.63,4.40,1569707890.0
21.62,4.75,1569707890.1
21.57,5.06,1569707890.2
21.49,5.59,1569707890.3
21.32,6.23,1569707890.4
21.04,6.83,1569707890.5
20.57,7.37,1569707890.6
20.08,7.83,1569707890.7
19.44,8.35,1569707890.8
18.95,8.79,1569707890.9
18.45,9.09,1569707891.0
18.02,9.33,1569707891.1
17.56,9.47,1569707891.2
17.16,9.64,1569707891.3
16.78,9.74,1569707891.4
16.31,9.72,1569707891.5
15.87,9.73,1569707891.6
15.29,9.65,1569707891.7
14.89,9.51,1569707891.8
14.55,9.31,1569707891.9
14.45,8.89,1569707892.0
14.16,8.47,1569707892.1
13.78,7.97,1569707892.2
13.42,7.50,1569707892.3
12.89,7.12,1569707892.4
12.45,6.64,1569707892.5
11.97,6.31,1569707892.6
11.65,5.90,1569707892.7
11.46,5.67,1569707892.8
11.39,5.43,1569707892.9
11.46,5.19,1569707893.0
11.42,5.08,1569707893.1
11.20,4.96,1569707893.2
10.85,4.99,1569707893.3
10.52,4.85,1569707893.4
10.23,4.81,1569707893.5
9.69,4.55,1569707893.6
9.32,4.48,1569707893.7
9.04,4.33,1569707893.8
8.81,4.20,1569707893.9
8.55,4.16,1569707894.0
8.14,4.09,1569707894.1
7.82,4.24,1569707894.2
7.30,4.21,1569707894.3
6.66,4.19,1569707894.4
6.06,4.15,1569707894.5
5.57,4.10,1569707894.6
5.06,4.10,1569707894.7
4.65,4.03,1569707894.8
4.26,4.06,1569707894.9
3.88,4.20,1569707895.0
3.55,4.25,1569707895.1
3.19,4.27,1569707895.2
2.88,4.25,1569707895.3
2.62,4.23,1569707895.4
2.44,4.17,1569707895.5
2.43,4.07,1569707895.6
2.44,4.13,1569707895.7
2.46,4.21,1569707895.8
2.50,4.28,1569707895.9
2.55,4.38,1569707896.0
2.50,4.42,1569707896.1
2.35,4.42,1569707896.2
2.25,4.36,1569707896.3
2.09,4.23,1569707896.4
2.14,4.13,1569707896.5
2.28,4.05,1569707896.6
2.75,3.97,1569707896.7
3.31,3.88,1569707896.8
3.98,3.78,1569707896.9
4.74,3.63,1569707897.0
5.39,3.43,1569707897.1
6.06,3.21,1569707897.2
6.65,3.05,1569707897.3
7.46,2.91,1569707897.4
8.22,2.82,1569707897.5
9.03,2.87,1569707897.6
9.55,3.04,1569707897.7
9.85,3.28,1569707897.8
10.19,3.59,1569707897.9
10.38,4.06,1569707898.0
10.54,4.64,1569707898.1
10.73,5.33,1569707898.2
11.17,6.00,1569707898.3
11.84,6.70,1569707898.4
12.37,7.42,1569707898.5
12.82,8.01,1569707898.6
13.15,8.41,1569707898.7
13.23,8.66,1569707898.8
13.28,8.90,1569707898.9
13.25,9.09,1569707899.0
13.27,9.17,1569707899.1
13.12,9.19,1569707899.2
13.01,9.19,1569707899.3
13.02,9.16,1569707899.4
13.01,9.02,1569707899.5
12.70,8.73,1569707899.6
12.32,8.34,1569707899.7
12.05,7.95,1569707899.8
11.72,7.51,1569707899.9
11.37,7.02,1569707900.0
11.20,6.55,1569707900.1
11.28,6.08,1569707900.2
11.38,5.70,1569707900.3
11.69,5.23,1569707900.4
12.22,4.90,1569707900.5
12.72,4.59,1569707900.6
13.11,4.28,1569707900.7
13.46,4.05,1569707900.8
13.83,3.88,1569707900.9
13.96,3.88,1569707901.0
13.98,3.85,1569707901.1
14.07,3.96,1569707901.2
14.21,4.15,1569707901.3
14.41,4.35,1569707901.4
14.65,4.55,1569707901.5
14.88,4.75,1569707901.6
15.15,4.99,1569707901.7
15.36,5.17,1569707901.8
15.53,5.33,1569707901.9
15.72,5.57,1569707902.0
15.80,5.83,1569707902.1
15.94,6.09,1569707902.2
16.11,6.31,1569707902.3
16.18,6.49,1569707902.4
16.25,6.59,1569707902.5
16.29,6.64,1569707902.6
