x,y,time
38.50,22.29,1569779994.7
37.60,22.29,1569779994.8
36.70,22.37,1569779994.9
35.76,22.47,1569779995.0
34.92,22.72,1569779995.1
34.20,23.02,1569779995.2
33.53,23.17,1569779995.3
33.10,23.48,1569779995.4
32.81,23.76,1569779995.5
32.61,23.98,1569779995.6
32.47,24.21,1569779995.7
32.36,24.42,1569779995.8
32.34,24.59,1569779995.9
32.25,24.63,1569779996.0
32.20,24.66,1569779996.1
32.20,24.67,1569779996.2
32.21,24.65,1569779996.3
32.23,24.61,1569779996.4
32.26,24.63,1569779996.5
32.23,24.59,1569779996.6
32.23,24.62,1569779996.7
32.26,24.61,1569779996.8
32.29,24.59,1569779996.9
32.28,24.56,1569779997.0
32.22,24.46,1569779997.1
32.22,24.33,1569779997.2
32.23,24.13,1569779997.3
32.24,23.92,1569779997.4
32.41,23.71,1569779997.5
32.60,23.47,1569779997.6
32.75,23.15,1569779997.7
32.96,22.81,1569779997.8
33.13,22.40,1569779997.9
33.28,21.87,1569779998.0
33.27,21.23,1569779998.1
33.33,20.53,1569779998.2
33.55,19.86,1569779998.3
33.62,19.24,1569779998.4
33.67,18.73,1569779998.5
33.72,18.36,1569779998.6
33.81,18.14,1569779998.7
33.82,18.00,1569779998.8
33.73,17.98,1569779998.9
33.82,17.98,1569779999.0
33.90,18.01,1569779999.1
33.91,18.05,1569779999.2
33.92,18.07,1569779999.3
33.93,18.13,1569779999.4
33.98,18.25,1569779999.5
33.87,18.45,1569779999.6
33.81,18.68,1569779999.7
33.80,18.98,1569779999.8
33.77,19.25,1569779999.9
33.79,19.48,1569780000.0
33.89,19.58,1569780000.1
34.11,19.66,1569780000.2
34.30,19.57,1569780000.3
34.53,19.40,1569780000.4
34.88,19.25,1569780000.5
35.29,19.08,1569780000.6
35.95,18.94,1569780000.7
36.50,18.68,1569780000.8
37.46,18.59,1569780000.9
38.29,18.33,1569780001.0
39.13,18.03,1569780001.1
40.10,17.74,1569780001.2
40.74,17.28,1569780001.3
41.53,16.89,1569780001.4
42.00,16.31,1569780001.5
42.64,15.82,1569780001.6
43.28,15.21,1569780001.7
43.78,14.45,1569780001.8
44.30,13.73,1569780001.9
44.83,12.86,1569780002.0
45.26,11.88,1569780002.1
45.69,10.91,1569780002.2
46.02,9.87,1569780002.3
46.30,8.89,1569780002.4
46.62,7.90,1569780002.5
46.88,7.00,1569780002.6
47.22,6.16,1569780002.7
47.64,5.29,1569780002.8
48.06,4.60,1569780002.9
48.45,4.04,1569780003.0
48.80,3.64,1569780003.1
49.18,3.27,1569780003.2
49.50,3.05,1569780003.3
49.76,3.03,1569780003.4
50.06,2.96,1569780003.5
50.38,2.94,1569780003.6
50.78,2.91,1569780003.7
51.17,2.93,1569780003.8
51.64,3.05,1569780003.9
52.09,3.02,1569780004.0
52.50,3.06,1569780004.1
52.88,3.06,1569780004.2
53.16,3.07,1569780004.3
53.39,3.05,1569780004.4
53.50,2.96,1569780004.5
53.55,2.97,1569780004.6
53.59,2.95,1569780004.7
53.62,2.97,1569780004.8
53.65,2.99,1569780004.9
53.63,3.02,1569780005.0
53.62,3.04,1569780005.1
53.61,3.07,1569780005.2
53.51,3.09,1569780005.3
53.47,3.08,1569780005.4
53.45,3.10,1569780005.5
53.47,3.12,1569780005.6
53.50,3.17,1569780005.7
53.52,3.20,1569780005.8
53.60,3.19,1569780005.9
53.61,3.18,1569780006.0
53.60,3.15,1569780006.1
53.60,3.12,1569780006.2
53.58,3.08,1569780006.3
53.55,3.08,1569780006.4
53.50,3.12,1569780006.5
53.51,3.19,1569780006.6
53.51,3.25,1569780006.7
53.51,3.31,1569780006.8
53.50,3.33,1569780006.9
53.38,3.33,1569780007.0
53.25,3.35,1569780007.1
53.03,3.37,1569780007.2
52.68,3.33,1569780007.3
52.25,3.23,1569780007.4
51.83,3.14,1569780007.5
51.44,3.06,1569780007.6
51.15,2.86,1569780007.7
50.92,2.63,1569780007.8
50.85,2.48,1569780007.9
50.89,2.41,1569780008.0
51.04,2.35,1569780008.1
51.31,2.27,1569780008.2
51.47,2.29,1569780008.3
51.80,2.29,1569780008.4
52.00,2.26,1569780008.5
52.21,2.26,1569780008.6
52.40,2.31,1569780008.7
52.57,2.33,1569780008.8
52.76,2.35,1569780008.9
52.83,2.40,1569780009.0
53.00,2.44,1569780009.1
53.11,2.42,1569780009.2
53.16,2.38,1569780009.3
53.19,2.38,1569780009.4
53.24,2.39,1569780009.5
53.27,2.35,1569780009.6
53.27,2.34,1569780009.7
53.28,2.34,1569780009.8
53.31,2.34,1569780009.9
53.33,2.35,1569780010.0
53.37,2.37,1569780010.1
53.38,2.38,1569780010.2
53.42,2.41,1569780010.3
53.46,2.43,1569780010.4
53.51,2.47,1569780010.5
53.56,2.50,1569780010.6
53.60,2.53,1569780010.7
53.65,2.56,1569780010.8
53.69,2.59,1569780010.9
53.74,2.62,1569780011.0
53.78,2.65,1569780011.1
53.79,2.65,1569780011.2
53.80,2.65,1569780011.3
53.77,2.63,1569780011.4
53.68,2.61,1569780011.5
53.57,2.59,1569780011.6
53.42,2.52,1569780011.7
53.32,2.50,1569780011.8
53.10,2.49,1569780011.9
52.78,2.52,1569780012.0
52.39,2.54,1569780012.1
51.97,2.57,1569780012.2
51.46,2.73,1569780012.3
50.72,2.85,1569780012.4
49.90,3.00,1569780012.5
49.15,3.16,1569780012.6
48.38,3.37,1569780012.7
47.52,3.58,1569780012.8
46.72,3.74,1569780012.9
45.86,3.86,1569780013.0
45.08,3.89,1569780013.1
44.18,3.99,1569780013.2
43.34,4.14,1569780013.3
42.53,4.33,1569780013.4
41.62,4.45,1569780013.5
40.86,4.65,1569780013.6
40.05,4.96,1569780013.7
39.35,5.18,1569780013.8
38.54,5.29,1569780013.9
37.69,5.36,1569780014.0
36.88,5.44,1569780014.1
36.09,5.39,1569780014.2
35.39,5.31,1569780014.3
34.61,5.20,1569780014.4
33.95,5.09,1569780014.5
33.42,4.94,1569780014.6
32.98,4.73,1569780014.7
32.60,4.56,1569780014.8
32.31,4.28,1569780014.9
32.14,3.99,1569780015.0
31.96,3.70,1569780015.1
31.81,3.44,1569780015.2
31.76,3.13,1569780015.3
31.76,2.85,1569780015.4
31.75,2.66,1569780015.5
31.83,2.47,1569780015.6
31.96,2.28,1569780015.7
32.05,2.19,1569780015.8
32.11,2.18,1569780015.9
32.07,2.28,1569780016.0
32.00,2.40,1569780016.1
31.90,2.49,1569780016.2
31.82,2.62,1569780016.3
31.75,2.70,1569780016.4
31.68,2.82,1569780016.5
31.67,2.84,1569780016.6
31.68,2.79,1569780016.7
31.68,2.78,1569780016.8
31.68,2.77,1569780016.9
31.69,2.74,1569780017.0
31.67,2.72,1569780017.1
31.63,2.76,1569780017.2
31.68,2.97,1569780017.3
31.75,3.24,1569780017.4
31.87,3.57,1569780017.5
32.06,3.97,1569780017.6
32.28,4.45,1569780017.7
32.58,4.89,1569780017.8
32.95,5.27,1569780017.9
33.50,5.57,1569780018.0
34.03,5.83,1569780018.1
34.63,5.96,1569780018.2
35.40,5.90,1569780018.3
36.22,5.79,1569780018.4
37.03,5.65,1569780018.5
37.75,5.46,1569780018.6
38.53,5.23,1569780018.7
39.32,5.05,1569780018.8
40.09,4.92,1569780018.9
40.87,4.77,1569780019.0
41.64,4.64,1569780019.1
42.44,4.51,1569780019.2
43.27,4.38,1569780019.3
44.05,4.23,1569780019.4
44.78,4.09,1569780019.5
45.42,3.97,1569780019.6
45.99,3.84,1569780019.7
46.53,3.67,1569780019.8
47.02,3.52,1569780019.9
47.53,3.35,1569780020.0
48.03,3.18,1569780020.1
48.61,3.01,1569780020.2
49.21,2.87,1569780020.3
49.73,2.76,1569780020.4
50.20,2.68,1569780020.5
50.63,2.62,1569780020.6
51.09,2.52,1569780020.7
51.36,2.43,1569780020.8
51.62,2.33,1569780020.9
51.89,2.26,1569780021.0
52.14,2.22,1569780021.1
52.36,2.16,1569780021.2
52.47,2.15,1569780021.3
52.64,2.15,1569780021.4
52.75,2.12,1569780021.5
52.86,2.07,1569780021.6
52.95,1.99,1569780021.7
53.05,1.91,1569780021.8
53.14,1.84,1569780021.9
53.24,1.76,1569780022.0
53.33,1.67,1569780022.1
53.27,1.68,1569780022.2
53.03,1.72,1569780022.3
52.73,1.73,1569780022.4
52.39,1.88,1569780022.5
51.96,1.98,1569780022.6
51.22,2.12,1569780022.7
50.47,2.27,1569780022.8
49.89,2.48,1569780022.9
49.10,2.75,1569780023.0
48.33,2.95,1569780023.1
47.45,3.18,1569780023.2
46.77,3.44,1569780023.3
46.07,3.68,1569780023.4
45.31,3.92,1569780023.5
44.63,4.06,1569780023.6
43.90,4.15,1569780023.7
43.32,4.27,1569780023.8
42.81,4.36,1569780023.9
42.44,4.40,1569780024.0
42.07,4.35,1569780024.1
41.58,4.30,1569780024.2
41.18,4.30,1569780024.3
40.73,4.26,1569780024.4
40.21,4.23,1569780024.5
39.74,4.20,1569780024.6
39.27,4.09,1569780024.7
39.06,4.04,1569780024.8
38.83,3.91,1569780024.9
38.68,3.74,1569780025.0
38.52,3.55,1569780025.1
38.36,3.27,1569780025.2
38.19,3.12,1569780025.3
38.01,2.95,1569780025.4
37.86,2.87,1569780025.5
37.67,2.82,1569780025.6
37.62,2.76,1569780025.7
37.43,2.81,1569780025.8
37.27,2.83,1569780025.9
37.12,2.89,1569780026.0
37.04,2.90,1569780026.1
36.95,2.94,1569780026.2
36.84,2.99,1569780026.3
36.80,2.99,1569780026.4
36.87,3.02,1569780026.5
36.91,2.98,1569780026.6
36.90,3.02,1569780026.7
36.88,3.08,1569780026.8
36.94,3.04,1569780026.9
37.10,2.99,1569780027.0
37.19,2.97,1569780027.1
37.37,3.01,1569780027.2
37.57,2.98,1569780027.3
37.80,2.98,1569780027.4
37.95,3.11,1569780027.5
38.09,3.30,1569780027.6
38.15,3.39,1569780027.7
38.29,3.47,1569780027.8
38.43,3.52,1569780027.9
38.61,3.56,1569780028.0
38.78,3.52,1569780028.1
38.90,3.49,1569780028.2
39.11,3.48,1569780028.3
39.14,3.51,1569780028.4
39.12,3.55,1569780028.5
39.10,3.54,1569780028.6
39.12,3.63,1569780028.7
39.19,3.70,1569780028.8
39.47,3.87,1569780028.9
39.80,3.92,1569780029.0
40.12,4.03,1569780029.1
40.47,4.25,1569780029.2
40.83,4.43,1569780029.3
41.16,4.63,1569780029.4
41.45,4.74,1569780029.5
41.77,4.97,1569780029.6
42.19,5.23,1569780029.7
42.56,5.34,1569780029.8
42.97,5.45,1569780029.9
43.31,5.51,1569780030.0
43.47,5.59,1569780030.1
43.52,5.57,1569780030.2
43.50,5.44,1569780030.3
43.29,5.38,1569780030.4
42.87,5.24,1569780030.5
42.47,5.07,1569780030.6
41.89,4.95,1569780030.7
41.25,4.84,1569780030.8
40.49,4.80,1569780030.9
39.84,4.73,1569780031.0
39.27,4.73,1569780031.1
38.64,4.76,1569780031.2
38.19,4.72,1569780031.3
37.75,4.73,1569780031.4
37.42,4.69,1569780031.5
37.11,4.65,1569780031.6
36.79,4.60,1569780031.7
36.61,4.41,1569780031.8
36.31,4.35,1569780031.9
36.13,4.29,1569780032.0
35.92,4.29,1569780032.1
35.76,4.28,1569780032.2
35.64,4.28,1569780032.3
35.54,4.38,1569780032.4
35.57,4.41,1569780032.5
35.63,4.36,1569780032.6
35.72,4.33,1569780032.7
35.85,4.32,1569780032.8
35.99,4.28,1569780032.9
36.01,4.30,1569780033.0
36.07,4.28,1569780033.1
36.05,4.32,1569780033.2
36.02,4.33,1569780033.3
36.00,4.32,1569780033.4
35.94,4.33,1569780033.5
35.97,4.33,1569780033.6
35.94,4.32,1569780033.7
35.98,4.33,1569780033.8
36.02,4.32,1569780033.9
36.02,4.37,1569780034.0
36.06,4.46,1569780034.1
36.02,4.47,1569780034.2
36.07,4.49,1569780034.3
36.11,4.51,1569780034.4
36.18,4.49,1569780034.5
36.36,4.49,1569780034.6
36.57,4.37,1569780034.7
36.93,4.29,1569780034.8
37.39,4.19,1569780034.9
37.96,4.09,1569780035.0
38.64,4.01,1569780035.1
39.36,3.86,1569780035.2
40.14,3.76,1569780035.3
40.99,3.70,1569780035.4
41.89,3.71,1569780035.5
42.75,3.65,1569780035.6
43.58,3.71,1569780035.7
44.39,3.75,1569780035.8
45.23,3.90,1569780035.9
46.08,3.97,1569780036.0
46.73,4.11,1569780036.1
47.38,4.30,1569780036.2
48.12,4.43,1569780036.3
48.81,4.60,1569780036.4
49.36,4.76,1569780036.5
49.74,5.00,1569780036.6
50.08,5.09,1569780036.7
50.45,5.13,1569780036.8
50.52,5.14,1569780036.9
50.46,5.08,1569780037.0
50.27,4.97,1569780037.1
49.92,4.76,1569780037.2
49.45,4.56,1569780037.3
48.76,4.40,1569780037.4
48.10,4.26,1569780037.5
47.33,4.19,1569780037.6
46.59,4.12,1569780037.7
45.84,4.06,1569780037.8
45.15,4.05,1569780037.9
44.43,4.08,1569780038.0
43.78,4.07,1569780038.1
43.23,4.05,1569780038.2
42.73,4.07,1569780038.3
42.32,4.05,1569780038.4
41.92,4.13,1569780038.5
41.54,4.11,1569780038.6
41.09,4.10,1569780038.7
40.45,4.10,1569780038.8
39.81,4.06,1569780038.9
39.20,4.05,1569780039.0
38.50,3.95,1569780039.1
37.87,3.91,1569780039.2
37.29,3.93,1569780039.3
36.86,4.00,1569780039.4
36.41,4.00,1569780039.5
35.99,4.07,1569780039.6
35.66,4.13,1569780039.7
35.39,4.22,1569780039.8
35.17,4.22,1569780039.9
35.04,4.16,1569780040.0
34.98,4.17,1569780040.1
34.95,4.22,1569780040.2
34.98,4.23,1569780040.3
35.04,4.26,1569780040.4
35.07,4.29,1569780040.5
35.09,4.29,1569780040.6
35.12,4.24,1569780040.7
35.14,4.15,1569780040.8
35.21,4.14,1569780040.9
35.21,4.05,1569780041.0
35.25,3.97,1569780041.1
35.35,3.92,1569780041.2
35.55,3.89,1569780041.3
35.79,3.86,1569780041.4
36.05,3.81,1569780041.5
36.46,3.75,1569780041.6
37.00,3.80,1569780041.7
37.66,3.88,1569780041.8
38.39,3.93,1569780041.9
39.19,4.03,1569780042.0
40.07,4.09,1569780042.1
41.06,4.15,1569780042.2
42.09,4.18,1569780042.3
43.18,4.11,1569780042.4
44.19,4.06,1569780042.5
45.22,3.94,1569780042.6
46.30,3.83,1569780042.7
47.32,3.83,1569780042.8
48.21,3.70,1569780042.9
48.97,3.65,1569780043.0
49.72,3.60,1569780043.1
50.52,3.58,1569780043.2
51.21,3.44,1569780043.3
51.76,3.22,1569780043.4
52.29,3.07,1569780043.5
52.73,2.86,1569780043.6
53.13,2.69,1569780043.7
53.36,2.46,1569780043.8
53.49,2.35,1569780043.9
53.60,2.26,1569780044.0
53.64,2.22,1569780044.1
53.68,2.21,1569780044.2
53.69,2.18,1569780044.3
53.69,2.18,1569780044.4
53.68,2.21,1569780044.5
53.67,2.21,1569780044.6
53.65,2.19,1569780044.7
53.63,2.16,1569780044.8
53.58,2.15,1569780044.9
53.47,2.13,1569780045.0
53.34,2.20,1569780045.1
53.21,2.35,1569780045.2
52.95,2.44,1569780045.3
52.58,2.63,1569780045.4
52.14,2.79,1569780045.5
51.29,3.19,1569780045.6
50.55,3.32,1569780045.7
49.73,3.52,1569780045.8
49.00,3.85,1569780045.9
48.02,4.01,1569780046.0
46.99,4.29,1569780046.1
46.24,4.40,1569780046.2
45.25,4.74,1569780046.3
44.25,5.08,1569780046.4
43.03,5.35,1569780046.5
42.00,5.74,1569780046.6
40.96,6.07,1569780046.7
40.03,6.30,1569780046.8
39.08,6.50,1569780046.9
38.06,6.52,1569780047.0
37.24,6.43,1569780047.1
36.55,6.24,1569780047.2
35.89,5.94,1569780047.3
35.19,5.70,1569780047.4
34.59,5.34,1569780047.5
34.02,4.98,1569780047.6
33.55,4.64,1569780047.7
32.97,4.34,1569780047.8
32.60,4.03,1569780047.9
32.18,3.68,1569780048.0
31.88,3.33,1569780048.1
31.69,3.01,1569780048.2
31.39,2.85,1569780048.3
31.35,2.64,1569780048.4
31.21,2.51,1569780048.5
31.23,2.41,1569780048.6
31.28,2.39,1569780048.7
31.33,2.36,1569780048.8
31.47,2.29,1569780048.9
31.44,2.29,1569780049.0
31.43,2.34,1569780049.1
31.48,2.36,1569780049.2
31.43,2.39,1569780049.3
31.47,2.49,1569780049.4
31.47,2.73,1569780049.5
31.47,3.07,1569780049.6
31.68,3.32,1569780049.7
31.98,3.65,1569780049.8
32.50,4.01,1569780049.9
33.13,4.25,1569780050.0
33.89,4.38,1569780050.1
34.76,4.42,1569780050.2
35.43,4.49,1569780050.3
35.99,4.52,1569780050.4
36.33,4.51,1569780050.5
36.50,4.55,1569780050.6
36.59,4.54,1569780050.7
36.63,4.51,1569780050.8
36.67,4.47,1569780050.9
36.71,4.44,1569780051.0
36.75,4.41,1569780051.1
36.78,4.37,1569780051.2
36.82,4.34,1569780051.3
36.86,4.31,1569780051.4
36.90,4.27,1569780051.5
36.94,4.24,1569780051.6
36.97,4.21,1569780051.7
37.01,4.17,1569780051.8
37.05,4.14,1569780051.9
37.09,4.11,1569780052.0
37.13,4.07,1569780052.1
37.17,4.04,1569780052.2
37.20,4.01,1569780052.3
37.25,3.98,1569780052.4
37.28,3.95,1569780052.5
37.32,3.91,1569780052.6
37.36,3.88,1569780052.7
37.39,3.85,1569780052.8
37.44,3.81,1569780052.9
37.47,3.78,1569780053.0
37.51,3.75,1569780053.1
37.55,3.71,1569780053.2
37.59,3.68,1569780053.3
37.63,3.65,1569780053.4
37.67,3.61,1569780053.5
37.70,3.58,1569780053.6
37.74,3.55,1569780053.7
37.78,3.52,1569780053.8
37.82,3.48,1569780053.9
37.86,3.45,1569780054.0
37.89,3.42,1569780054.1
37.93,3.38,1569780054.2
37.97,3.35,1569780054.3
38.01,3.32,1569780054.4
38.05,3.28,1569780054.5
38.09,3.25,1569780054.6
38.12,3.22,1569780054.7
38.17,3.18,1569780054.8
38.20,3.15,1569780054.9
38.24,3.12,1569780055.0
38.28,3.09,1569780055.1
38.31,3.06,1569780055.2
38.36,3.02,1569780055.3
38.39,2.99,1569780055.4
38.43,2.96,1569780055.5
38.45,2.95,1569780055.6
38.52,2.87,1569780055.7
38.50,2.78,1569780055.8
38.47,2.66,1569780055.9
38.42,2.57,1569780056.0
38.33,2.53,1569780056.1
38.28,2.45,1569780056.2
38.18,2.44,1569780056.3
38.15,2.43,1569780056.4
38.19,2.47,1569780056.5
38.26,2.47,1569780056.6
38.34,2.41,1569780056.7
38.39,2.39,1569780056.8
38.43,2.36,1569780056.9
38.52,2.37,1569780057.0
38.48,2.36,1569780057.1
38.45,2.38,1569780057.2
38.48,2.40,1569780057.3
38.51,2.45,1569780057.4
38.57,2.51,1569780057.5
38.75,2.63,1569780057.6
39.02,2.82,1569780057.7
39.40,3.01,1569780057.8
39.81,3.21,1569780057.9
40.37,3.36,1569780058.0
40.80,3.49,1569780058.1
41.12,3.57,1569780058.2
41.36,3.62,1569780058.3
41.44,3.63,1569780058.4
41.36,3.68,1569780058.5
41.10,3.75,1569780058.6
40.90,3.84,1569780058.7
40.50,3.93,1569780058.8
40.04,3.95,1569780058.9
39.53,4.11,1569780059.0
39.00,4.27,1569780059.1
38.46,4.48,1569780059.2
37.89,4.74,1569780059.3
37.41,5.03,1569780059.4
36.92,5.40,1569780059.5
36.44,5.72,1569780059.6
36.02,6.03,1569780059.7
35.62,6.37,1569780059.8
35.24,6.67,1569780059.9
34.88,6.96,1569780060.0
34.63,7.22,1569780060.1
34.46,7.41,1569780060.2
34.31,7.59,1569780060.3
34.26,7.61,1569780060.4
34.26,7.58,1569780060.5
34.45,7.43,1569780060.6
34.64,7.26,1569780060.7
34.83,7.01,1569780060.8
35.09,6.69,1569780060.9
35.35,6.36,1569780061.0
35.63,6.01,1569780061.1
35.70,5.69,1569780061.2
35.76,5.34,1569780061.3
35.74,5.00,1569780061.4
35.72,4.70,1569780061.5
35.63,4.42,1569780061.6
35.42,4.16,1569780061.7
35.31,3.92,1569780061.8
35.23,3.73,1569780061.9
35.28,3.58,1569780062.0
35.30,3.50,1569780062.1
35.34,3.48,1569780062.2
35.51,3.44,1569780062.3
35.64,3.47,1569780062.4
35.79,3.45,1569780062.5
35.82,3.43,1569780062.6
35.86,3.36,1569780062.7
35.88,3.32,1569780062.8
35.86,3.28,1569780062.9
35.96,3.19,1569780063.0
36.04,3.12,1569780063.1
36.21,3.05,1569780063.2
36.16,3.11,1569780063.3
36.16,3.11,1569780063.4
36.17,3.18,1569780063.5
36.12,3.37,1569780063.6
35.86,3.68,1569780063.7
35.74,4.02,1569780063.8
35.84,4.34,1569780063.9
35.77,4.79,1569780064.0
35.53,5.23,1569780064.1
35.29,5.69,1569780064.2
35.21,6.11,1569780064.3
34.87,6.54,1569780064.4
34.38,6.88,1569780064.5
33.96,7.11,1569780064.6
33.69,7.30,1569780064.7
33.39,7.36,1569780064.8
33.09,7.36,1569780064.9
32.78,7.35,1569780065.0
32.64,7.29,1569780065.1
32.51,7.28,1569780065.2
32.26,7.35,1569780065.3
31.88,7.46,1569780065.4
31.51,7.58,1569780065.5
31.24,7.65,1569780065.6
30.86,7.81,1569780065.7
30.45,7.99,1569780065.8
30.14,8.13,1569780065.9
29.89,8.27,1569780066.0
29.65,8.33,1569780066.1
29.39,8.45,1569780066.2
29.15,8.58,1569780066.3
29.01,8.60,1569780066.4
28.93,8.61,1569780066.5
28.87,8.59,1569780066.6
28.82,8.54,1569780066.7
28.88,8.52,1569780066.8
29.05,8.40,1569780066.9
29.24,8.33,1569780067.0
29.50,8.18,1569780067.1
29.87,7.99,1569780067.2
30.33,7.82,1569780067.3
30.76,7.60,1569780067.4
31.30,7.36,1569780067.5
31.82,7.05,1569780067.6
32.31,6.85,1569780067.7
32.87,6.57,1569780067.8
33.57,6.27,1569780067.9
34.17,5.94,1569780068.0
34.62,5.62,1569780068.1
35.09,5.32,1569780068.2
35.46,4.99,1569780068.3
35.67,4.74,1569780068.4
35.65,4.56,1569780068.5
35.73,4.38,1569780068.6
35.81,4.18,1569780068.7
35.83,3.99,1569780068.8
35.91,3.77,1569780068.9
35.99,3.61,1569780069.0
36.03,3.46,1569780069.1
36.00,3.35,1569780069.2
35.93,3.27,1569780069.3
35.87,3.23,1569780069.4
35.79,3.27,1569780069.5
35.74,3.25,1569780069.6
35.77,3.25,1569780069.7
35.81,3.22,1569780069.8
35.90,3.21,1569780069.9
36.00,3.21,1569780070.0
36.14,3.17,1569780070.1
36.17,3.21,1569780070.2
36.19,3.23,1569780070.3
36.24,3.22,1569780070.4
36.20,3.24,1569780070.5
36.13,3.29,1569780070.6
36.04,3.36,1569780070.7
36.06,3.37,1569780070.8
36.08,3.51,1569780070.9
36.03,3.70,1569780071.0
35.99,3.97,1569780071.1
35.99,4.34,1569780071.2
35.91,4.70,1569780071.3
35.88,5.22,1569780071.4
35.80,5.68,1569780071.5
35.72,6.08,1569780071.6
35.69,6.36,1569780071.7
35.69,6.56,1569780071.8
35.75,6.74,1569780071.9
35.79,6.78,1569780072.0
35.94,6.72,1569780072.1
36.23,6.74,1569780072.2
36.68,6.71,1569780072.3
37.16,6.61,1569780072.4
37.69,6.44,1569780072.5
38.32,6.30,1569780072.6
39.03,6.15,1569780072.7
39.67,5.96,1569780072.8
40.37,5.77,1569780072.9
41.16,5.63,1569780073.0
42.06,5.38,1569780073.1
42.88,5.16,1569780073.2
43.63,4.94,1569780073.3
44.53,4.72,1569780073.4
45.32,4.56,1569780073.5
46.11,4.23,1569780073.6
46.84,4.00,1569780073.7
47.66,3.71,1569780073.8
48.53,3.49,1569780073.9
49.31,3.23,1569780074.0
50.05,2.94,1569780074.1
50.76,2.84,1569780074.2
51.36,2.74,1569780074.3
